Date,Close,buy_signal,sell_signal,SMA,STD,Upper,Lower
46,120.02,nan,nan,120.02925,0.004264680527308739,120.03777936105462,120.02072063894539
47,120.03,nan,nan,120.029,0.004062019202319009,120.03712403840463,120.02087596159537
48,120.025,nan,nan,120.02850000000001,0.0039051248379544153,120.03631024967592,120.0206897503241
49,120.025,nan,nan,120.02825,0.003960744879439553,120.03617148975889,120.02032851024111
50,120.025,nan,nan,120.02799999999999,0.0040000000000006255,120.03599999999999,120.02
51,120.025,nan,nan,120.02775000000001,0.004023369234858218,120.03579673846973,120.0197032615303
52,120.02,nan,nan,120.02725000000001,0.004322904116448481,120.03589580823291,120.01860419176711
53,120.02,nan,nan,120.02675000000002,0.004548351349666199,120.03584670269936,120.01765329730068
54,120.02,nan,nan,120.02625,0.004710360920355566,120.03567072184072,120.01682927815929
55,120.02,nan,nan,120.02575000000002,0.004815340071066114,120.03538068014215,120.01611931985788
56,120.02,nan,nan,120.02525,0.004866980583484651,120.03498396116697,120.01551603883303
57,120.02,nan,nan,120.02475000000001,0.00486698058348476,120.03448396116698,120.01501603883304
58,120.02,nan,nan,120.02425000000001,0.004815340071066448,120.03388068014215,120.01461931985787
59,120.02,nan,nan,120.02375000000002,0.004710360920356131,120.03317072184073,120.01432927815931
60,120.07,nan,120.07,120.02575000000002,0.011098986440211176,120.04794797288044,120.0035520271196
61,120.065,nan,nan,120.0275,0.01400892572612146,120.05551785145225,119.99948214854776
62,120.065,nan,nan,120.02925,0.016223054582907157,120.06169610916582,119.99680389083419
63,120.06,nan,nan,120.03049999999999,0.017528548142958032,120.0655570962859,119.99544290371408
64,120.06,nan,nan,120.03249999999998,0.01847295320191129,120.06944590640381,119.99555409359616
65,120.07,nan,nan,120.03500000000001,0.019937402037376397,120.07487480407477,119.99512519592525
66,120.065,nan,nan,120.03725000000001,0.020644309143199074,120.07853861828642,119.99596138171361
67,120.065,nan,nan,120.03900000000002,0.021424285285627905,120.08184857057127,119.99615142942876
68,120.065,nan,nan,120.04099999999998,0.021886068628238862,120.08477213725646,119.9972278627435
69,120.065,nan,nan,120.043,0.0221585198061602,120.08731703961233,119.99868296038768
70,120.075,nan,nan,120.04549999999999,0.022798026230356528,120.0910960524607,119.99990394753928
71,120.075,nan,nan,120.04799999999997,0.023151673805581672,120.09430334761113,120.00169665238882
72,120.075,nan,nan,120.05075,0.022927876046421408,120.09660575209284,120.00489424790715
73,120.075,nan,nan,120.05349999999999,0.02236626924634659,120.09823253849268,120.00876746150729
74,120.075,nan,nan,120.05625,0.021440324157998864,120.099130648316,120.013369351684
75,120.075,nan,nan,120.059,0.02009975124224344,120.09919950248448,120.01880049751551
76,120.07,nan,nan,120.0615,0.018103866990233045,120.09770773398046,120.02529226601953
77,120.07,nan,nan,120.06400000000004,0.015459624833741418,120.09491924966751,120.03308075033256
78,120.075,nan,nan,120.06675000000003,0.011861176164277532,120.09047235232859,120.04302764767147
79,120.075,nan,nan,120.06949999999999,0.005220153254456517,120.0799403065089,120.05905969349108
80,120.07,nan,nan,120.06950000000002,0.005220153254456517,120.07994030650893,120.05905969349111
81,120.07,nan,nan,120.06975000000003,0.005117372372615858,120.07998474474526,120.0595152552548
82,120.065,nan,nan,120.06975000000003,0.005117372372615857,120.07998474474526,120.0595152552548
83,120.065,nan,nan,120.07000000000002,0.004743416490254246,120.07948683298054,120.06051316701951
84,120.055,120.055,nan,120.06975,0.005356071321407837,120.08046214264282,120.05903785735718
85,120.06,nan,nan,120.06924999999998,0.005760859310901889,120.08077171862179,120.05772828137817
86,120.06,nan,nan,120.069,0.006041522986797437,120.0810830459736,120.0569169540264
87,120.07,nan,nan,120.06925000000001,0.005973901572674299,120.08119780314536,120.05730219685466
88,120.08,nan,nan,120.07000000000001,0.0063245553203366235,120.08264911064069,120.05735088935933
89,120.08,nan,nan,120.07075,0.0065717197140471575,120.0838934394281,120.05760656057191
90,120.08,nan,nan,120.07099999999998,0.006819090848492458,120.08463818169697,120.057361818303
91,120.085,nan,nan,120.07149999999999,0.0074330343736582274,120.0863660687473,120.05663393125268
92,120.075,nan,nan,120.07149999999999,0.0074330343736582274,120.0863660687473,120.05663393125268
93,120.07,nan,nan,120.07124999999999,0.0073950997288734395,120.08604019945774,120.05645980054224
94,120.06,nan,nan,120.0705,0.007729812416868731,120.08595962483373,120.05504037516626
95,120.06,nan,nan,120.06974999999997,0.007980444849754423,120.08571088969948,120.05378911030046
96,120.06,nan,nan,120.06924999999998,0.008257572282454977,120.08576514456489,120.05273485543508
97,120.07,nan,nan,120.06924999999998,0.008257572282454977,120.08576514456489,120.05273485543508
98,120.07,nan,nan,120.069,0.008154753215147944,120.08530950643029,120.05269049356971
99,120.065,nan,nan,120.0685,0.008077747210699466,120.0846554944214,120.0523445055786
100,120.06,nan,nan,120.06799999999998,0.008276472678621048,120.08455294535723,120.05144705464274
101,120.07,nan,nan,120.06799999999998,0.008276472678621048,120.08455294535723,120.05144705464274
102,120.06,nan,nan,120.06775,0.008437268515340587,120.08462453703069,120.05087546296932
103,120.07,nan,nan,120.06800000000001,0.008426149773173753,120.08485229954636,120.05114770045367
104,120.08,nan,nan,120.06924999999998,0.008257572282454911,120.08576514456489,120.05273485543508
105,120.065,nan,nan,120.06949999999999,0.008046738469713786,120.08559347693942,120.05340652306056
106,120.06,nan,nan,120.06949999999998,0.008046738469713785,120.08559347693941,120.05340652306054
107,120.06,nan,nan,120.06899999999996,0.008306623862916168,120.08561324772579,120.05238675227413
108,120.065,nan,nan,120.06824999999999,0.007949056547790346,120.08414811309557,120.05235188690442
109,120.07,nan,nan,120.06775,0.007495832175280302,120.08274166435056,120.05275833564944
110,120.07,nan,nan,120.06724999999999,0.00697764286847398,120.08120528573693,120.05329471426305
111,120.075,nan,nan,120.06674999999998,0.0059739015726723655,120.07869780314533,120.05480219685464
112,120.075,nan,nan,120.06674999999996,0.0059739015726723655,120.0786978031453,120.05480219685461
113,120.07,nan,nan,120.06674999999998,0.0059739015726723655,120.07869780314533,120.05480219685464
114,120.07,nan,nan,120.06724999999999,0.005804093383120129,120.07885818676623,120.05564181323375
115,120.065,nan,nan,120.0675,0.005590169943747885,120.0786803398875,120.0563196601125
116,120.07,nan,nan,120.06800000000001,0.005338539126014261,120.07867707825204,120.05732292174798
117,120.06,nan,nan,120.0675,0.005590169943747884,120.0786803398875,120.0563196601125
118,120.06,nan,nan,120.06699999999998,0.005787918451393409,120.07857583690277,120.05542416309719
119,120.05,nan,nan,120.06625,0.006869315832015709,120.07998863166402,120.05251136833597
120,120.05,nan,nan,120.06575000000001,0.007628073151195226,120.0810061463024,120.05049385369762
121,120.03,nan,nan,120.06375,0.010825317547304416,120.0854006350946,120.0420993649054
122,120.03,nan,nan,120.06225000000002,0.013083864108128309,120.08841772821627,120.03608227178377
123,120.04,nan,nan,120.06074999999998,0.013808964479639878,120.08836792895926,120.03313207104071
124,120.04,nan,nan,120.05874999999999,0.013772708520837241,120.08629541704167,120.03120458295831
125,120.04,nan,nan,120.05749999999998,0.014274102423617794,120.08604820484722,120.02895179515274
126,120.04,nan,nan,120.05649999999999,0.014756354563370974,120.08601270912673,120.02698729087324
127,120.03,nan,nan,120.05499999999999,0.0158113883008392,120.08662277660167,120.02337722339831
128,120.045,nan,nan,120.054,0.01577973383805681,120.08555946767612,120.02244053232388
129,120.05,nan,nan,120.053,0.015362291495734853,120.08372458299147,120.02227541700853
130,120.05,nan,nan,120.05199999999999,0.014866068747316507,120.08173213749463,120.02226786250536
131,120.06,nan,nan,120.05124999999998,0.014042346669981347,120.07933469333994,120.02316530666002
132,120.07,nan,nan,120.051,0.013656500283744608,120.07831300056749,120.02368699943251
133,120.07,nan,nan,120.051,0.013656500283744608,120.07831300056749,120.02368699943251
134,120.075,nan,nan,120.05124999999998,0.014042346669981345,120.07933469333994,120.02316530666002
135,120.075,nan,nan,120.05174999999997,0.014686303142722663,120.08112260628542,120.02237739371452
136,120.075,nan,nan,120.05199999999995,0.015033296378371716,120.08206659275669,120.02193340724321
137,120.08,nan,nan,120.05299999999997,0.016155494421402145,120.08531098884278,120.02068901115716
138,120.09,nan,nan,120.05449999999999,0.018020821290939106,120.09054164258187,120.01845835741811
139,120.085,nan,nan,120.05625,0.019162137145943337,120.09457427429189,120.01792572570812
140,120.08,nan,nan,120.05774999999998,0.019778460506316792,120.09730692101262,120.01819307898735
141,120.075,nan,nan,120.05999999999997,0.019039432764658127,120.09807886552929,120.02192113447066
142,120.075,nan,nan,120.06224999999998,0.01799131735032043,120.09823263470062,120.02626736529933
143,120.075,nan,nan,120.06399999999996,0.017435595774161424,120.09887119154828,120.02912880845165
144,120.075,nan,nan,120.06574999999998,0.016678953804120083,120.09910790760821,120.03239209239175
145,120.07,nan,nan,120.06724999999999,0.015610493265748688,120.09847098653148,120.0360290134685
146,120.065,nan,nan,120.06850000000001,0.014326548781894538,120.0971530975638,120.03984690243622
147,120.07,nan,nan,120.07050000000001,0.011280514172678956,120.09306102834537,120.04793897165465
148,120.06,nan,nan,120.07125,0.009984362773858635,120.09121872554772,120.0512812744523
149,120.05,nan,nan,120.07125000000003,0.009984362773858634,120.09121872554775,120.05128127445232
150,120.05,nan,nan,120.07125000000003,0.009984362773858632,120.09121872554775,120.05128127445232
151,120.05,nan,nan,120.07075000000002,0.010755812382150478,120.09226162476432,120.04923837523572
152,120.05,nan,nan,120.06975000000003,0.011669940016984882,120.093089880034,120.04641011996605
153,120.055,nan,nan,120.069,0.012103718436910821,120.09320743687383,120.04479256312618
154,120.06,nan,nan,120.06824999999999,0.012173228823940292,120.09259645764787,120.04390354235211
155,120.06,nan,nan,120.06749999999997,0.012196310917650735,120.09189262183527,120.04310737816466
156,120.06,nan,nan,120.06675,0.012173228823939942,120.09109645764788,120.04240354235212
157,120.07,nan,nan,120.06625,0.011818946653572885,120.08988789330714,120.04261210669286
158,120.07,nan,nan,120.06525000000002,0.010544548354481044,120.08633909670898,120.04416090329106
159,120.06,nan,nan,120.064,0.009565563234854411,120.0831311264697,120.04486887353029
160,120.06,nan,nan,120.06299999999996,0.008860022573334637,120.08072004514663,120.04527995485329
161,120.06,nan,nan,120.06224999999998,0.008437268515342775,120.07912453703067,120.04537546296929
162,120.06,nan,nan,120.06149999999998,0.00792148975887677,120.07734297951774,120.04565702048222
163,120.06,nan,nan,120.06074999999996,0.007292976072906355,120.07533595214576,120.04616404785415
164,120.06,nan,nan,120.05999999999997,0.006519202405201079,120.07303840481038,120.04696159518957
165,120.06,nan,nan,120.05949999999996,0.006103277807865725,120.07170655561569,120.04729344438422
166,120.06,nan,nan,120.05924999999998,0.005973901572673228,120.07119780314532,120.04730219685463
167,120.08,nan,120.08,120.05974999999997,0.007154544010626471,120.07405908802122,120.04544091197872
168,120.07,nan,nan,120.06024999999997,0.007495832175281416,120.07524166435053,120.04525833564941
169,120.065,nan,nan,120.06099999999999,0.007176350047202284,120.0753527000944,120.04664729990559
170,120.065,nan,nan,120.06174999999999,0.006759252917296129,120.07526850583459,120.04823149416539
171,120.06,nan,nan,120.06224999999998,0.006219927652310135,120.0746898553046,120.04981014469536
172,120.065,nan,nan,120.06299999999996,0.005567764362827128,120.07413552872562,120.0518644712743
173,120.06,nan,nan,120.06324999999997,0.0053091901453962385,120.07386838029076,120.05263161970917
174,120.065,nan,nan,120.06349999999998,0.005267826876423804,120.07403565375283,120.05296434624712
175,120.065,nan,nan,120.06374999999998,0.005214163403651024,120.07417832680729,120.05332167319268
176,120.06,nan,nan,120.06374999999998,0.005214163403651024,120.07417832680729,120.05332167319268
177,120.06,nan,nan,120.06324999999997,0.005068283733176061,120.07338656746632,120.05311343253362
178,120.06,nan,nan,120.06274999999998,0.004866980583481038,120.07248396116694,120.05301603883302
179,120.06,nan,nan,120.06275000000001,0.004866980583481039,120.07248396116697,120.05301603883305
180,120.06,nan,nan,120.06275000000001,0.004866980583481039,120.07248396116697,120.05301603883305
181,120.065,nan,nan,120.06300000000002,0.004847679857414412,120.07269535971484,120.05330464028519
182,120.06,nan,nan,120.06300000000002,0.004847679857414412,120.07269535971484,120.05330464028519
183,120.05,120.05,nan,120.0625,0.005590169943748204,120.0736803398875,120.0513196601125
184,120.05,nan,nan,120.06200000000001,0.006204836822994595,120.074409673646,120.04959032635402
185,120.06,nan,nan,120.06199999999998,0.006204836822994595,120.07440967364597,120.049590326354
186,120.05,nan,nan,120.0615,0.006726812023536335,120.07495362404707,120.04804637595292
187,120.05,nan,nan,120.06000000000002,0.005700877125495491,120.07140175425101,120.04859824574902
188,120.06,nan,nan,120.0595,0.0052201532544557,120.06994030650891,120.04905969349109
189,120.06,nan,nan,120.05924999999998,0.005068283733178901,120.06938656746634,120.04911343253362
190,120.06,nan,nan,120.05899999999997,0.004898979485567122,120.0687979589711,120.04920204102883
191,120.065,nan,nan,120.05924999999998,0.005068283733178901,120.06938656746634,120.04911343253362
192,120.07,nan,nan,120.05949999999999,0.005454356057317847,120.07040871211463,120.04859128788534
193,120.075,nan,120.075,120.06024999999997,0.006417748826497053,120.07308549765297,120.04741450234697
194,120.08,nan,nan,120.06099999999996,0.007681145747868745,120.0763622914957,120.04563770850423
195,120.075,nan,nan,120.06149999999995,0.008231038816577578,120.0779620776331,120.0450379223668
196,120.075,nan,nan,120.06224999999998,0.008728545125048654,120.07970709025007,120.04479290974989
197,120.075,nan,nan,120.06299999999996,0.00913783344124932,120.08127566688246,120.04472433311746
198,120.075,nan,nan,120.06374999999996,0.009470348462438858,120.08269069692483,120.04480930307508
199,120.08,nan,nan,120.06474999999998,0.010059199769366148,120.0848683995387,120.04463160046124
200,120.075,nan,nan,120.06549999999997,0.010234744745230326,120.08596948949044,120.0450305105095
201,120.08,nan,nan,120.06625,0.010709224995302741,120.0876684499906,120.04483155000939
202,120.06,nan,nan,120.06625,0.010709224995302741,120.0876684499906,120.04483155000939
203,120.05,nan,nan,120.06625000000001,0.010709224995302741,120.08766844999062,120.0448315500094
204,120.06,nan,nan,120.06675,0.01015812482695554,120.08706624965392,120.04643375034608
205,120.065,nan,nan,120.06700000000001,0.010049875621121508,120.08709975124225,120.04690024875777
206,120.07,nan,nan,120.06800000000001,0.009273618495496003,120.08654723699101,120.04945276300901
207,120.07,nan,nan,120.069,0.008306623862918047,120.08561324772585,120.05238675227416
208,120.065,nan,nan,120.06925000000001,0.008104782538723833,120.08545956507746,120.05304043492256
209,120.065,nan,nan,120.06949999999999,0.007889866919030139,120.08527973383805,120.05372026616193
210,120.065,nan,nan,120.06975,0.0076607767230229195,120.08507155344604,120.05442844655396
211,120.06,nan,nan,120.06949999999999,0.00788986691903014,120.08527973383805,120.05372026616193
212,120.06,nan,nan,120.06899999999999,0.008154753215150294,120.08530950643029,120.05269049356968
213,120.06,nan,nan,120.06825,0.008257572282456868,120.08476514456493,120.05173485543509
214,120.06,nan,nan,120.06724999999999,0.00798044484975618,120.0832108896995,120.05128911030047
215,120.06,nan,nan,120.06649999999999,0.007921489758877177,120.08234297951775,120.05065702048223
216,120.06,nan,nan,120.06574999999998,0.007790218225440926,120.08133043645086,120.0501695635491
217,120.06,nan,nan,120.06499999999998,0.007582875444050747,120.08016575088809,120.04983424911188
218,120.06,nan,nan,120.06424999999999,0.007292976072906285,120.0788359521458,120.04966404785418
219,120.05,nan,nan,120.06275000000001,0.0069776428684756855,120.07670528573696,120.04879471426305
220,120.05,nan,nan,120.0615,0.006910137480541791,120.07532027496107,120.04767972503892
221,120.06,nan,nan,120.0605,0.005454356057316999,120.07140871211463,120.04959128788538
222,120.06,nan,nan,120.06049999999998,0.005454356057317001,120.0714087121146,120.04959128788535
223,120.07,nan,nan,120.06149999999998,0.005267826876424681,120.07203565375283,120.05096434624713
224,120.07,nan,nan,120.06199999999998,0.0055677643628280205,120.07313552872564,120.05086447127432
225,120.06,nan,nan,120.06174999999999,0.005539629951538059,120.07282925990306,120.05067074009692
226,120.06,nan,nan,120.06124999999997,0.005214163403651877,120.07167832680727,120.05082167319267
227,120.07,nan,nan,120.06124999999997,0.005214163403651877,120.07167832680727,120.05082167319267
228,120.06,nan,nan,120.06099999999996,0.005147815070491855,120.07129563014095,120.05070436985898
229,120.065,nan,nan,120.06099999999996,0.005147815070491855,120.07129563014095,120.05070436985898
230,120.065,nan,nan,120.06099999999996,0.005147815070491855,120.07129563014095,120.05070436985898
231,120.065,nan,nan,120.06124999999997,0.005214163403651876,120.07167832680727,120.05082167319267
232,120.065,nan,nan,120.06149999999998,0.005267826876424681,120.07203565375283,120.05096434624713
233,120.06,nan,nan,120.06149999999998,0.005267826876424681,120.07203565375283,120.05096434624713
234,120.065,nan,nan,120.06174999999999,0.0053091901453971415,120.07236838029078,120.0511316197092
235,120.065,nan,nan,120.06199999999998,0.005338539126013996,120.07267707825201,120.05132292174795
236,120.065,nan,nan,120.06224999999999,0.005356071321405516,120.07296214264281,120.05153785735718
237,120.06,nan,nan,120.06224999999999,0.0053560713214055155,120.07296214264281,120.05153785735718
238,120.06,nan,nan,120.06224999999999,0.0053560713214055155,120.07296214264281,120.05153785735718
239,120.06,nan,nan,120.06275000000001,0.004602988159878275,120.07195597631977,120.05354402368025
240,120.065,nan,nan,120.0635,0.0035707142142681774,120.07064142842854,120.05635857157147
241,120.065,nan,nan,120.06375,0.003491060010939059,120.07073212002187,120.05676787997812
242,120.065,nan,nan,120.06400000000001,0.0033911649915595496,120.07078232998313,120.05721767001688
243,120.065,nan,nan,120.06375,0.003112474899494351,120.06997494979899,120.05752505020101
244,120.065,nan,nan,120.06350000000002,0.002783882181412479,120.06906776436284,120.0579322356372
245,120.065,nan,nan,120.06375,0.002680951323688463,120.06911190264738,120.05838809735262
246,120.065,nan,nan,120.06400000000001,0.002549509756794074,120.0690990195136,120.05890098048641
247,120.07,nan,nan,120.06400000000001,0.0025495097567940737,120.0690990195136,120.05890098048641
248,120.065,nan,nan,120.06425000000002,0.0023848480035401957,120.06901969600709,120.05948030399294
249,120.07,nan,nan,120.06450000000002,0.0026925824035648038,120.06988516480715,120.0591148351929
250,120.075,nan,nan,120.06500000000001,0.0035355339059315316,120.07207106781188,120.05792893218815
251,120.08,nan,nan,120.06575000000001,0.004815340071063644,120.07538068014213,120.05611931985788
252,120.075,nan,nan,120.06625,0.0052141634036530675,120.0766783268073,120.0558216731927
253,120.08,nan,nan,120.06725000000002,0.0058040933831216895,120.07885818676625,120.05564181323378
254,120.075,nan,nan,120.06775,0.0060156047077579745,120.07978120941551,120.05571879058449
255,120.075,nan,nan,120.06824999999999,0.006179603547154324,120.0806092070943,120.05589079290569
256,120.075,nan,nan,120.06874999999998,0.0062998015841774085,120.08134960316833,120.05615039683163
257,120.075,nan,nan,120.06949999999999,0.006103277807867588,120.08170655561572,120.05729344438426
258,120.075,nan,nan,120.07024999999999,0.005804093383123129,120.08185818676624,120.05864181323373
259,120.09,nan,nan,120.07175,0.006759252917299703,120.08526850583459,120.0582314941654
260,120.115,nan,nan,120.07425,0.011431863365173876,120.09711372673036,120.05138627326966
261,120.115,nan,nan,120.07674999999999,0.014254385290147942,120.10525877058029,120.04824122941969
262,120.115,nan,nan,120.07924999999997,0.016223054582906665,120.11169610916579,120.04680389083416
263,120.11,nan,nan,120.08149999999998,0.017182840277438657,120.11586568055485,120.0471343194451
264,120.115,nan,nan,120.08400000000002,0.018207141456031823,120.12041428291208,120.04758571708796
265,120.115,nan,nan,120.0865,0.018848076824969133,120.12419615364993,120.04880384635007
266,120.12,nan,nan,120.08924999999999,0.019511214723844178,120.12827242944768,120.05022757055231
267,120.11,nan,nan,120.09124999999999,0.019485571585148374,120.13022114317029,120.05227885682969
268,120.12,nan,nan,120.09400000000001,0.019467922333930507,120.13293584466787,120.05506415533215
269,120.12,nan,nan,120.09649999999999,0.019435791725575365,120.13537158345115,120.05762841654884
270,120.12,nan,nan,120.09875,0.01942131560940089,120.1375926312188,120.0599073687812
271,120.14,nan,nan,120.10175,0.020873128658635595,120.14349625731727,120.06000374268272
272,120.14,nan,nan,120.10499999999998,0.02150581316760567,120.14801162633519,120.06198837366476
273,120.13,nan,nan,120.10749999999999,0.02136000936329253,120.15022001872657,120.0647799812734
274,120.13,nan,nan,120.11025000000002,0.02052285311548918,120.151295706231,120.06920429376905
275,120.135,nan,nan,120.11325000000002,0.019511214723844504,120.1522724294477,120.07422757055234
276,120.13,nan,nan,120.11600000000003,0.017720045146668546,120.15144009029336,120.0805599097067
277,120.13,nan,nan,120.11875000000002,0.01523769995767015,120.14922539991537,120.08827460008467
278,120.13,nan,nan,120.12150000000001,0.011629703349612755,120.14475940669924,120.09824059330079
279,120.14,nan,nan,120.124,0.009823441352194866,120.14364688270439,120.1043531172956
280,120.14,nan,nan,120.12525000000001,0.010182705927208676,120.14561541185442,120.1048845881456
281,120.14,nan,nan,120.12650000000001,0.010380269746013727,120.14726053949204,120.10573946050798
282,120.145,nan,nan,120.12800000000001,0.010770329614268843,120.14954065922855,120.10645934077148
283,120.15,nan,nan,120.13000000000002,0.010954451150103735,120.15190890230024,120.10809109769981
284,120.15,nan,nan,120.13175000000004,0.011211043662389862,120.15417208732482,120.10932791267525
285,120.15,nan,nan,120.13350000000003,0.011191514642800184,120.15588302928563,120.11111697071442
286,120.15,nan,nan,120.13500000000003,0.01129158979063727,120.15758317958131,120.11241682041876
287,120.15,nan,nan,120.13700000000003,0.010173494974689196,120.1573469899494,120.11665301005065
288,120.15,nan,nan,120.13850000000002,0.009759610647973503,120.15801922129597,120.11898077870407
289,120.14,nan,nan,120.13950000000003,0.00878919791562599,120.15707839583128,120.12192160416878
290,120.145,nan,nan,120.14075000000003,0.007628073151199417,120.15600614630243,120.12549385369762
291,120.145,nan,nan,120.14100000000003,0.007681145747871705,120.15636229149578,120.12563770850429
292,120.14,nan,nan,120.14100000000003,0.007681145747871705,120.15636229149578,120.12563770850429
293,120.145,nan,nan,120.14175000000003,0.007292976072910182,120.15633595214585,120.12716404785421
294,120.145,nan,nan,120.14250000000001,0.006800735254370155,120.15610147050876,120.12889852949127
295,120.145,nan,nan,120.14300000000003,0.006595452979139188,120.15619090595831,120.12980909404175
296,120.145,nan,nan,120.14375000000003,0.005889609494697358,120.15552921898941,120.13197078101064
297,120.14,nan,nan,120.14425000000001,0.005068283733180547,120.15438656746637,120.13411343253365
298,120.14,nan,nan,120.14475,0.004023369234859673,120.15279673846972,120.13670326153029
299,120.145,nan,nan,120.14500000000001,0.003872983346209398,120.15274596669244,120.13725403330758
300,120.145,nan,nan,120.14525,0.003699662146739294,120.15264932429348,120.13785067570653
301,120.145,nan,nan,120.14550000000001,0.003500000000002298,120.15250000000002,120.13850000000001
302,120.14,nan,nan,120.14525,0.0036996621467392937,120.15264932429348,120.13785067570653
303,120.13,120.13,nan,120.14425000000001,0.004815340071066522,120.15388068014215,120.13461931985788
304,120.135,nan,nan,120.14350000000002,0.00502493781056146,120.15354987562114,120.1334501243789
305,120.135,nan,nan,120.14275000000002,0.005117372372614817,120.15298474474525,120.13251525525479
306,120.13,nan,nan,120.14175000000004,0.005539629951540177,120.15282925990313,120.13067074009696
307,120.14,nan,nan,120.14125000000001,0.005214163403653068,120.15167832680731,120.13082167319271
308,120.145,nan,nan,120.141,0.004898979485565091,120.15079795897114,120.13120204102887
309,120.145,nan,nan,120.14124999999999,0.004968651728586646,120.15118730345716,120.1313126965428
310,120.145,nan,nan,120.14125000000001,0.004968651728586647,120.15118730345719,120.13131269654284
311,120.145,nan,nan,120.14125000000001,0.004968651728586646,120.15118730345719,120.13131269654284
312,120.14,nan,nan,120.14125000000001,0.004968651728586646,120.15118730345719,120.13131269654284
313,120.14,nan,nan,120.141,0.004898979485565092,120.15079795897114,120.13120204102887
314,120.14,nan,nan,120.14075,0.004815340071063348,120.15038068014212,120.13111931985787
315,120.14,nan,nan,120.1405,0.004716990566027175,120.14993398113205,120.13106601886795
316,120.14,nan,nan,120.14025000000001,0.004602988159879469,120.14945597631977,120.13104402368025
317,120.14,nan,nan,120.14025,0.00460298815987947,120.14945597631976,120.13104402368023
318,120.14,nan,nan,120.14025,0.00460298815987947,120.14945597631976,120.13104402368023
319,120.145,nan,nan,120.14025000000001,0.004602988159879469,120.14945597631977,120.13104402368025
320,120.14,nan,nan,120.14000000000001,0.004472135954998689,120.14894427191001,120.13105572809002
321,120.14,nan,nan,120.13975000000002,0.004322904116446918,120.14839580823292,120.13110419176712
322,120.14,nan,nan,120.13975000000002,0.004322904116446918,120.14839580823292,120.13110419176712
323,120.13,nan,nan,120.13975000000002,0.004322904116446918,120.14839580823292,120.13110419176712
324,120.14,nan,nan,120.14000000000003,0.00418330013266997,120.14836660026536,120.1316333997347
325,120.14,nan,nan,120.14025000000001,0.004023369234857732,120.14829673846972,120.1322032615303
326,120.135,nan,nan,120.14050000000002,0.003499999999998948,120.14750000000001,120.13350000000003
327,120.155,nan,120.155,120.14125000000006,0.004710360920353681,120.15067072184077,120.13182927815934
328,120.16,nan,nan,120.14200000000005,0.00620483682299471,120.15440967364604,120.12959032635406
329,120.155,nan,nan,120.14250000000001,0.006800735254367283,120.15610147050874,120.12889852949128
330,120.15,nan,nan,120.14275000000002,0.006977642868476373,120.15670528573698,120.12879471426307
331,120.15,nan,nan,120.14300000000003,0.00714142842854312,120.15728285685711,120.12871714314295
332,120.15,nan,nan,120.14350000000005,0.007262919523167462,120.15802583904637,120.12897416095372
333,120.15,nan,nan,120.14400000000003,0.0073484692283502,120.15869693845673,120.12930306154334
334,120.145,nan,nan,120.14425000000003,0.007292976072908037,120.15883595214585,120.1296640478542
