Date,Close,SMA,STD,Upper,Lower
2020-02-05,29.11,,,,
2020-02-06,28.31,,,,
2020-02-07,28.38,,,,
2020-02-10,28.79,,,,
2020-02-11,29.84,,,,
2020-02-12,30.47,,,,
2020-02-13,30.1,,,,
2020-02-14,29.2,,,,
2020-02-18,28.63,,,,
2020-02-19,28.33,,,,
2020-02-20,28.51,,,,
2020-02-21,27.825,,,,
2020-02-24,25.45,,,,
2020-02-25,23.1199,,,,
2020-02-26,22.31,,,,
2020-02-27,20.59,,,,
2020-02-28,19.05,,,,
2020-03-02,18.87,,,,
2020-03-03,17.85,,,,
2020-03-04,18.52,25.662745,4.489337556978758,34.641420113957516,16.684069886042487
2020-03-05,16.04,25.009245,4.894149523501989,34.79754404700398,15.220945952996022
2020-03-06,15.97,24.392245,5.222927583007648,34.838100166015295,13.946389833984703
2020-03-09,14.74,23.710245,5.554806556911818,34.819858113823635,12.600631886176364
2020-03-10,16.97,23.119245,5.614375409839038,34.347995819678076,11.890494180321923
2020-03-11,16.26,22.440244999999997,5.579864589045055,33.59997417809011,11.280515821909887
2020-03-12,13.38,21.585744999999996,5.594031391202874,32.77380778240574,10.397682217594248
2020-03-13,14.31,20.796244999999995,5.441305372646783,31.67885574529356,9.91363425470643
2020-03-16,15.915,20.131994999999996,5.165305169613588,30.462605339227174,9.80138466077282
2020-03-17,15.58,19.479494999999996,4.84994094868826,29.179376897376514,9.779613102623477
2020-03-18,11.65,18.645494999999997,4.6790408942403685,28.003576788480736,9.28741321151926
2020-03-19,10.29,17.734495,4.4241113761885655,26.58271775237713,8.886272247622868
2020-03-20,10.38,16.862244999999998,4.03234535520681,24.926935710413616,8.797554289586378
2020-03-23,10.25,16.102245,3.75118662074522,23.60461824149044,8.599871758509561
2020-03-24,13.94,15.64325,3.39171524492131,22.42668048984262,8.85981951015738
2020-03-25,15.39,15.29725,3.0069671182106466,21.311184236421294,9.283315763578706
2020-03-26,15.67,15.051250000000001,2.7406356710768742,20.53252134215375,9.569978657846253
2020-03-27,14.04,14.800750000000003,2.5801694533295247,19.96108890665905,9.640411093340953
2020-03-30,12.2498,14.469740000000002,2.452124875415528,19.373989750831058,9.565490249168946
2020-03-31,12.19,14.18674,2.3665952502098513,18.919930500419703,9.453549499580298
2020-04-01,10.69,13.795240000000002,2.2571441188042622,18.309528237608525,9.280951762391478
2020-04-02,10.06,13.49624,2.338739452287118,18.173718904574237,8.818761095425764
2020-04-03,9.39,13.167239999999998,2.4333347346691543,18.033909469338305,8.30057053066169
2020-04-06,9.5,12.905239999999997,2.5350535745195297,17.975347149039056,7.835132850960938
2020-04-07,10.2175,12.567614999999996,2.411870812695325,17.391356625390646,7.743873374609346
2020-04-08,11.33,12.321114999999997,2.2619045820246795,16.844924164049356,7.797305835950638
2020-04-09,12.51,12.277614999999997,2.2487965146940327,16.77520802938806,7.780021970611932
2020-04-13,11.56,12.140114999999998,2.2015650775790885,16.543245155158175,7.736984844841821
2020-04-14,11.95,11.941864999999996,2.0143068903994137,15.970478780798825,7.913251219201169
2020-04-15,12.28,11.776864999999997,1.8270629540834762,15.43099090816695,8.122739091833045
2020-04-16,11.0601,11.747369999999997,1.8339672263902953,15.415304452780587,8.079435547219406
2020-04-17,11.57,11.811369999999997,1.8024967006612702,15.416363401322537,8.206376598677457
2020-04-20,11.05,11.844869999999997,1.7805870108655701,15.406044021731137,8.283695978268856
2020-04-21,11.0,11.882369999999998,1.752913093621444,15.388196187242887,8.37654381275711
2020-04-22,10.305,11.700619999999997,1.7164065217774105,15.133433043554819,8.267806956445176
2020-04-23,10.25,11.44362,1.506944786681082,14.457509573362163,8.429730426637835
2020-04-24,10.3,11.17512,1.15052626429914,13.47617252859828,8.87406747140172
2020-04-27,10.03,10.97462,0.9583500187960274,12.891320037592054,9.057919962407945
2020-04-28,11.26,10.92513,0.9135423512206287,12.752214702441258,9.098045297558741
2020-04-29,12.6,10.94563,0.9473931358150659,12.840416271630131,9.050843728369868
2020-04-30,12.01,11.01163,0.9742456764081788,12.960121352816358,9.063138647183642
2020-05-01,10.64,11.040629999999998,0.9528248119200906,12.94627962384018,9.134980376159817
2020-05-04,9.81,11.06163,0.9185422696631464,12.898714539326292,9.224545460673706
2020-05-05,9.505,11.061879999999999,0.918095442005682,12.898070884011362,9.225689115988635
2020-05-06,9.27,11.014505,0.9859020478061962,12.986309095612391,9.042700904387608
2020-05-07,9.52,10.924005,1.0371584969851289,12.998321993970258,8.84968800602974
2020-05-08,10.135,10.805254999999999,0.9804235043431241,12.766102008686246,8.844407991313751
2020-05-11,10.06,10.730255,0.9770158569391579,12.684286713878315,8.776223286121684
2020-05-12,9.61,10.613255,0.9632743804747319,12.539803760949464,8.686706239050537
2020-05-13,9.0919,10.453850000000001,0.9363517155765722,12.326553431153146,8.581146568846856
2020-05-14,9.15,10.358345000000002,0.9681343379353438,12.29461367587069,8.422076324129314
2020-05-15,9.05,10.232345000000002,0.966124559624979,12.16459411924996,8.300095880750044
2020-05-18,9.88,10.173845000000002,0.9492844654209334,12.072413930841869,8.275276069158135
2020-05-19,9.64,10.105845000000002,0.9356016170161271,11.977048234032257,8.234641765967748
2020-05-20,9.87,10.084095000000001,0.9357843945758089,11.955663789151618,8.212526210848385
2020-05-21,9.875,10.065345000000002,0.9360420938999836,11.93742918779997,8.193260812200036
2020-05-22,9.72,10.036345,0.9373731894445819,11.911091378889164,8.161598621110837
2020-05-26,11.14,10.091845000000003,0.9692946575379507,12.030434315075905,8.153255684924101
2020-05-27,11.98,10.127845000000002,1.0266381961349345,12.181121392269871,8.074568607730134
2020-05-28,10.97,10.046345000000002,0.873304776771325,11.792954553542652,8.299735446457353
2020-05-29,10.51,9.971345000000003,0.7517382813572354,11.474821562714475,8.467868437285532
2020-06-01,11.1087,9.994780000000002,0.7804381809700399,11.555656361940082,8.433903638059922
2020-06-02,11.2,10.064280000000002,0.8238036918689288,11.71188738373786,8.416672616262144
2020-06-03,11.8481,10.181435000000002,0.9028933528414623,11.987221705682927,8.375648294317077
2020-06-04,16.74,10.554935000000002,1.6995839711606915,13.954102942321384,7.155767057678619
2020-06-05,18.59,11.008435000000002,2.452292825366117,15.913020650732236,6.103849349267768
2020-06-08,20.305,11.516935000000002,3.2015855366849957,17.920106073369993,5.113763926630011
2020-06-09,18.52,11.939935000000002,3.5399563543659425,19.019847708731888,4.860022291268117
2020-06-10,17.02,12.310435000000004,3.6686982283659977,19.647831456732,4.973038543268008
2020-06-11,14.38,12.574840000000004,3.614688738059289,19.80421747611858,5.345462523881426
2020-06-12,16.19,12.926840000000004,3.606392654483953,20.139625308967908,5.714054691032098
2020-06-15,16.72,13.310340000000005,3.580150107026537,20.47064021405308,6.150039785946931
2020-06-16,17.04,13.668340000000006,3.5770604823102,20.822460964620404,6.514219035379606
2020-06-17,16.98,14.035340000000009,3.5180561393144987,21.071452278629007,6.999227721371011
2020-06-18,16.49,14.366340000000008,3.4154581983434653,21.19725639668694,7.5354236033130775
