Date,Close,SMA,STD,Upper,Lower
2018-04-11,327.44,328.1255000000001,5.768826821350524,339.66315364270116,316.58784635729904
2018-04-12,337.34,328.4785000000001,6.11331960386039,340.7051392077209,316.25186079227933
2018-04-13,329.32,328.4490000000001,6.107469025278247,340.6639380505566,316.2340619494436
2018-04-16,331.79,328.5485000000001,6.14672122697147,340.84194245394303,316.2550575460572
2018-04-17,336.72,328.7960000000001,6.378548259183535,341.55309651836717,316.03890348163304
2018-04-18,341.0,328.9555000000001,6.649924000356907,342.2553480007139,315.65565199928625
2018-04-19,340.65,329.12700000000007,6.913295428679944,342.9535908573599,315.3004091426402
2018-04-20,338.67,330.08050000000003,6.844903194117419,343.77030638823487,316.3906936117652
2018-04-23,338.37,330.9565,6.721401228440475,344.39930245688095,317.51369754311906
2018-04-24,328.87,330.952,6.722838216423733,344.39767643284745,317.50632356715255
2018-04-25,342.84,332.038,6.804808361893996,345.647616723788,318.428383276212
2018-04-26,342.79,333.179,6.584408137890089,346.34781627578013,320.0101837242198
2018-04-27,340.88,333.831,6.672932678089401,347.17686535617884,320.4851346438212
2018-04-30,333.59,334.399,6.091646480394523,346.58229296078906,322.21570703921094
2018-05-01,329.47,334.3375,6.136996415185337,346.61149283037065,322.0635071696293
2018-05-02,324.25,334.1795,6.361313564284939,346.9021271285699,321.45687287143016
2018-05-03,330.7,333.895,6.384445324792178,346.66389064958435,321.1261093504156
2018-05-04,334.37,334.3155,6.105160435841635,346.52582087168327,322.1051791283167
2018-05-07,340.45,335.21099999999996,5.57776591760328,346.3665318352065,324.0554681647934
2018-05-08,338.48,335.39949999999993,5.623459765734967,346.64641953146986,324.15258046853
2018-05-09,344.62,336.25849999999997,5.6556867282779315,347.56987345655585,324.9471265434441
2018-05-10,344.04,336.59349999999995,5.915575582619361,348.4246511652387,324.7623488347612
2018-05-11,342.325,337.24375,5.7873566539027195,348.8184633078054,325.66903669219454
2018-05-14,344.61,337.88474999999994,5.861008866586803,349.60676773317357,326.1627322668263
2018-05-15,342.14,338.15574999999995,5.929226290831999,350.01420258166394,326.297297418336
2018-05-16,340.96,338.15374999999995,5.928223057411023,350.010196114822,326.2973038851779
2018-05-17,344.14,338.32824999999997,6.0555657902026265,350.4393815804052,326.2171184195947
2018-05-18,351.35,338.96225,6.720501719013392,352.40325343802675,325.5212465619732
2018-05-21,363.8345,340.235475,8.717779007768458,357.6710330155369,322.7999169844631
2018-05-22,355.12,341.547975,8.890905120099093,359.3297852401982,323.7661647598018
2018-05-23,359.13,342.362475,9.722750728216036,361.8079764564321,322.91697354356796
2018-05-24,359.02,343.17397500000004,10.413112859925786,364.0002007198516,322.3477492801485
2018-05-25,360.06,344.13297500000004,11.054190365833136,366.2413557316663,322.0245942683338
2018-05-29,352.58,345.08247500000004,10.915643705824188,366.9137624116484,323.2511875883517
2018-05-30,358.05,346.511475,10.631236947731672,367.7739488954634,325.24900110453666
2018-05-31,352.16,347.906975,9.304285776026715,366.5155465520534,329.29840344794655
2018-06-01,356.7,349.206975,8.560196266310873,366.32736753262174,332.08658246737826
2018-06-04,360.71,350.523975,8.174917412225643,366.8738098244513,334.1741401755487
2018-06-05,360.28,351.51547500000004,8.090897503196805,367.69727000639364,335.33367999360644
2018-06-06,371.54,353.16847500000006,8.645654943799018,370.4597848875981,335.877165112402
2018-06-07,368.39,354.35697500000003,9.033759467561817,372.4244939351237,336.2894560648764
2018-06-08,369.45,355.62747500000006,9.289619044190342,374.20671308838075,337.04823691161937
2018-06-11,370.94,357.05822500000005,9.33645962212966,375.7311442442594,338.3853057557407
2018-06-12,370.61,358.35822500000006,9.322051917891692,377.00232883578343,339.7141211642167
2018-06-13,364.0,359.451225,8.571735101137845,376.5946952022757,342.30775479772433
2018-06-14,362.46,360.526225,7.398552615341279,375.3233302306826,345.72911976931744
2018-06-15,357.61,361.199725,6.369983015500328,373.9396910310007,348.4597589689993
2018-06-18,354.79,361.37172499999997,6.132024653783183,373.63577430756635,349.1076756924336
2018-06-19,341.1,360.235,7.586232335792981,375.40746467158596,345.06253532841407
2018-06-20,342.64,359.611,8.48869458688868,376.58838917377733,342.63361082622265
2018-06-21,337.51,358.53000000000003,9.824653201325496,378.17930640265104,338.880693597349
2018-06-22,338.98,357.52799999999996,10.75036038563601,379.028720771272,336.02727922872793
2018-06-25,331.21,356.08549999999997,12.226900229024757,380.53930045804947,331.63169954195047
2018-06-26,331.29,355.02099999999996,13.417015473290832,381.8550309465816,328.1869690534183
2018-06-27,330.01,353.61899999999997,14.504759618102831,382.62851923620565,324.6094807637943
2018-06-28,334.67,352.74449999999996,15.111887783080585,382.96827556616114,322.5207244338388
2018-06-29,335.58,351.6885,15.552432970946654,382.7933659418933,320.58363405810667
2018-07-02,335.98,350.452,15.778860141607824,382.00972028321564,318.89427971678435
2018-07-03,333.21,349.0985,16.050141588160493,381.198783176321,316.998216823679
2018-07-05,333.2,347.1815,15.509211956973022,378.19992391394607,316.163076086054
2018-07-06,334.57,345.4905,14.90714645820303,375.3047929164061,315.6762070835939
2018-07-09,341.96,344.116,13.808576816030323,371.73315363206063,316.49884636793934
2018-07-10,347.18,342.928,12.321340750694972,367.5706815013899,318.2853184986101
2018-07-11,340.67,341.43100000000004,10.459139996848883,362.3492799936978,320.5127200063023
2018-07-12,345.97,340.52950000000004,9.100223522413868,358.7299470448278,322.3290529551723
2018-07-13,350.82,339.94750000000005,7.919464279462611,355.78642855892525,324.10857144107484
2018-07-16,356.05,339.8695000000001,7.742042757091412,355.3535855141829,324.38541448581725
2018-07-17,356.89,339.9745000000001,7.9660493246091075,355.9065986492183,324.04240135078186
2018-07-18,360.33,340.93600000000004,9.177463472521882,359.2909269450438,322.5810730549563
2018-07-19,355.48,341.57800000000003,9.735101761963719,361.04820352392744,322.1077964760726
2018-07-20,354.9,342.4475,10.121572519285596,362.6906450385712,322.2043549614288
2018-07-23,353.2,343.1585,10.361773509547351,363.8820470190947,322.4349529809053
2018-07-24,358.2,344.508,10.480602935649069,365.46920587129813,323.54679412870183
2018-07-25,355.93,345.74,10.291559648566334,366.3231192971327,325.15688070286734
2018-07-26,359.42,347.2105,10.023314650301355,367.25712930060274,327.1638706993973
2018-07-27,360.67,348.5105,9.99727303607803,368.50504607215606,328.5159539278439
2018-07-30,350.98,349.2805,9.531130421165214,368.34276084233045,330.2182391576696
2018-07-31,356.42,350.30250000000007,9.116745653783871,368.5359913075678,332.0690086924323
2018-08-01,352.745,351.27925000000005,8.188301712455873,367.6558534249118,334.9026465750883
2018-08-02,349.85,352.1117500000001,7.015920856204364,366.1435917124088,338.07990828759137
2018-08-03,348.5,352.8082500000001,5.762260447126917,364.33277089425394,341.28372910574626
2018-08-06,346.56,353.0382500000001,5.385982604726641,363.8102152094534,342.2662847905468
2018-08-07,350.87,353.2227500000001,5.2358519829001064,363.6944539658003,342.7510460341999
2018-08-08,347.78,353.5782500000001,4.532880829937828,362.64401165987573,344.51248834012443
2018-08-09,343.72,353.46575000000007,4.754165285913637,362.97408057182736,343.9574194281728
2018-08-10,339.42,352.8957500000001,5.6811079523088095,364.2579659046177,341.53353409538244
2018-08-13,338.34,352.0102500000001,6.486679159104075,364.98360831820827,339.03689168179193
2018-08-14,339.13,351.12225000000007,6.980352591569367,365.0829551831388,337.16154481686135
2018-08-15,331.76,349.6937500000001,7.864252712348605,365.4222554246973,333.96524457530285
2018-08-16,345.97,349.21825000000007,7.78306719322202,364.7843843864441,333.652115613556
2018-08-17,346.37,348.7917500000001,7.688469712053005,364.1686894241061,333.4148105758941
2018-08-20,350.72,348.6677500000001,7.63343312343788,363.93461624687586,333.4008837531244
2018-08-21,353.76,348.44575000000015,7.402696037148878,363.2511420742979,333.6403579257024
2018-08-22,350.05,348.1517500000001,7.203906702360505,362.55956340472113,333.7439365952791
2018-08-23,347.42,347.55175000000014,6.697961841407162,360.94767368281447,334.1558263171858
2018-08-24,349.42,346.98925000000014,5.971268549655466,358.93178709931107,335.0467129006892
2018-08-27,353.78,347.1292500000001,6.101169489920436,359.331588979841,334.92691102015925
2018-08-28,351.2,346.8682500000001,5.786334462607318,358.44091892521476,335.29558107478545
2018-08-29,350.19,346.7405000000001,5.6769297437777695,358.09435948755566,335.38664051244456
2018-08-30,346.93,346.5945000000001,5.630105612732821,357.85471122546573,335.33428877453446
2018-08-31,342.69,346.3040000000001,5.676313110313346,357.6566262206268,334.9513737793734
2018-09-04,346.13,346.2825000000001,5.676106778232253,357.6347135564646,334.9302864435356
2018-09-05,346.68,346.0730000000001,5.574285982125941,357.22157196425195,334.92442803574824
2018-09-06,351.29,346.2485000000001,5.685011942773128,357.6185238855463,334.87847611445386
2018-09-07,349.34,346.5295000000001,5.692343403296393,357.9141868065929,335.1448131934073
2018-09-10,341.93,346.6550000000001,5.553320959949086,357.76164191989824,335.54835808010193
2018-09-11,345.31,347.00350000000014,5.212277282885416,357.428054565771,336.5789454342293
2018-09-12,353.45,347.7195000000001,5.05496678629298,357.8294335725861,337.6095664274141
2018-09-13,355.41,348.9020000000001,3.713227564716023,356.32845512943214,341.47554487056806
2018-09-14,359.87,349.5970000000001,4.377051519002069,358.3511030380042,340.84289696199596
2018-09-17,355.96,350.07650000000007,4.527627791796802,359.13175558359364,341.0212444164065
2018-09-18,363.57,350.71900000000005,5.44297316198631,361.6049463239727,339.8330536760274
2018-09-19,365.22,351.29200000000003,6.313552340631431,363.91910468126287,338.6648953187372
2018-09-20,367.46,352.1625,7.262246190872341,366.6869923817447,337.63800761825536
2018-09-21,372.23,353.4030000000001,8.433955867737572,370.27091173547524,336.5350882645249
2018-09-24,368.0,354.33200000000005,8.977890738099937,372.28778147619994,336.37621852380016
2018-09-25,367.23,355.00450000000006,9.426883435992348,373.85826687198477,336.15073312801536
2018-09-26,365.03,355.696,9.637999027970238,374.9719980559405,336.42000194405955
2018-09-27,367.39,356.5560000000001,9.885052724614988,376.32610544923006,336.78589455077014
2018-09-28,371.93,357.8060000000001,10.180014166053484,378.1660283321071,337.4459716678931
2018-10-01,382.84,359.8135000000001,10.970361158474452,381.754222316949,337.8727776830512
2018-10-02,386.37,361.8255000000001,11.972939433748355,385.7713788674968,337.87962113250336
2018-10-03,392.45,364.1140000000001,13.233536902406847,390.5810738048138,337.6469261951864
2018-10-04,389.94,366.04650000000004,14.058598520777814,394.1636970415557,337.9293029584444
2018-10-05,386.43,367.90100000000007,14.184565703979835,396.27013140795975,339.5318685920404
2018-10-08,385.99,370.10400000000004,13.3347410923495,396.77348218469905,343.43451781530104
2018-10-09,385.44,372.1105,12.393590650433811,396.89768130086765,347.32331869913236
2018-10-10,367.78,372.827,11.649920306932952,396.1268406138659,349.5271593861341
2018-10-11,358.09,372.961,11.452787249812499,395.866574499625,350.055425500375
2018-10-12,359.79,372.957,11.457613005747216,395.87222601149443,350.04177398850555
2018-10-15,358.71,373.09450000000004,11.257656797883891,395.60981359576783,350.57918640423225
2018-10-16,368.1,373.321,11.100414359264361,395.52182871852875,351.1201712814713
2018-10-17,365.46,373.333,11.091321927762136,395.5156438555243,351.1503561444758
2018-10-18,359.5,372.93500000000006,11.45017283252663,395.8353456650533,350.0346543349468
2018-10-19,356.26,372.13650000000007,12.043406702424113,396.2233134048483,348.04968659515185
2018-10-22,355.98,371.53550000000007,12.54995721317908,396.63541442635824,346.4355855736419
2018-10-23,349.74,370.66100000000006,13.443328574348275,397.5476571486966,343.7743428513035
2018-10-24,354.62,370.1405000000001,13.867655846761,397.8758116935221,342.40518830647807
2018-10-25,364.07,369.97450000000003,13.922076930279678,397.8186538605594,342.1303461394407
2018-10-26,359.1,369.333,14.121392170820101,397.5757843416402,341.09021565835985
2018-10-29,336.0,366.99100000000004,15.572937356026667,398.1368747120534,335.8451252879467
2018-10-30,349.91,365.168,15.316931670196466,395.8018633403929,334.5341366596071
2018-10-31,354.83,363.28700000000003,14.047593950191892,391.3821879003838,335.19181209961624
2018-11-01,363.2,361.95000000000005,12.572394152938266,387.0947883058766,336.8052116941235
2018-11-02,357.46,360.5015,11.197188216126523,382.8958764322531,338.10712356774695
2018-11-05,362.1,359.3070000000001,9.477170408268638,378.26134081653737,340.3526591834628
2018-11-06,366.78,358.3740000000001,7.476351066071752,373.32670213214357,343.4212978678566
2018-11-07,371.98,358.58400000000006,7.806168545990755,374.19633709198155,342.9716629080186
2018-11-08,370.7,359.21450000000004,8.260215031608764,375.7349300632176,342.6940699367825
2018-11-09,369.42,359.696,8.570377624794212,376.83675524958846,342.5552447504116
2018-11-12,356.99,359.61,8.589401057484165,376.78880211496835,342.4311978850317
2018-11-13,349.52,358.68100000000004,8.627512845237094,375.93602569047425,341.4259743095258
2018-11-14,344.66,357.641,9.012410098828601,375.66582019765724,339.6161798023428
2018-11-15,341.54,356.74300000000005,9.686956558610907,376.1169131172219,337.3690868827782
2018-11-16,336.04,355.732,10.73813646480783,377.2082729296157,334.25572707038435
2018-11-19,320.86,353.976,13.268815994455945,380.51363198891187,327.43836801108813
2018-11-20,317.77,352.37750000000005,15.537721120922843,383.45294224184573,321.3020577581544
2018-11-21,317.33,350.51300000000003,17.382335286145885,385.2776705722918,315.74832942770826
2018-11-23,312.22,347.92050000000006,19.04137668480467,386.0032533696094,309.8377466303907
2018-11-26,316.21,345.77600000000007,20.10171959127643,385.97943918255294,305.5725608174472
2018-11-27,318.11,344.8815000000001,20.9401883254486,386.76187665089725,303.0011233491029
2018-11-28,333.55,344.0635000000001,21.05265685820828,386.16881371641665,301.95818628358353
2018-11-29,342.4,343.44200000000006,20.9010164950489,385.2440329900979,301.63996700990225
2018-11-30,346.72,342.61800000000005,20.399928431246767,383.4178568624936,301.8181431375065
2018-12-03,360.0,342.74500000000006,20.50482728786696,383.754654575734,301.73534542426614
2018-12-04,342.63,341.77150000000006,19.99335949627672,381.7582189925535,301.7847810074466
2018-12-06,331.82,340.02350000000007,19.204510510485765,378.4325210209716,301.61447897902855
2018-12-07,323.2,337.58450000000005,17.99164878638477,373.56779757276956,301.60120242723053
2018-12-10,326.28,335.36350000000004,16.355890062507463,368.07528012501496,302.65171987498513
2018-12-11,322.13,332.999,14.484566704999034,361.9681334099981,304.029866590002
2018-12-12,326.9,331.4945,13.382254736855534,358.2590094737111,304.72999052628893
2018-12-13,325.3,330.2835,12.745965006516974,355.77543001303394,304.79156998696607
2018-12-14,318.76,328.98850000000004,12.522190103970884,354.0328802079418,303.9441197920583
2018-12-17,316.12,327.71750000000003,12.47112238016445,352.6597447603289,302.77525523967114
2018-12-18,328.23,327.327,12.318146263476775,351.9632925269535,302.6907074730465
2018-12-19,319.64,327.266,12.35482279580631,351.97564559161265,302.5563544083874
2018-12-20,312.96,327.0255,12.59390432124277,352.2133086424856,301.8376913575145
2018-12-21,304.21,326.3695,13.438866836236262,353.24723367247253,299.4917663275275
2018-12-24,294.76,325.4965,14.89466392440722,355.28582784881445,295.7071721511856
2018-12-26,313.96,325.384,14.97676776315785,355.3375355263157,295.4304644736843
2018-12-27,316.88,325.32250000000005,15.010696493184836,355.3438929863697,295.30110701363037
2018-12-28,316.47,324.46850000000006,15.003837851134714,354.4761757022695,294.46082429773065
2018-12-31,320.26,323.3615000000001,14.416459261259803,352.1944185225197,294.5285814774805
2019-01-02,322.85,322.16800000000006,13.327859464097042,348.8237189281941,295.512281071806
2019-01-03,311.6971,319.75285500000007,10.096184624295066,339.9452242485902,299.56048575140994
2019-01-04,326.7,318.9563550000001,8.732687386116687,336.42172977223345,301.4909802277667
2019-01-07,328.14,318.7723550000001,8.482569135056304,335.73749327011274,301.8072167298875
2019-01-08,340.5447,319.6395900000001,9.750882926656033,339.1413558533122,300.13782414668805
2019-01-09,344.06,320.5285900000002,11.104692224787104,342.7379744495744,298.319205550426
2019-01-10,352.75,322.0595900000002,13.242167748954776,348.54392549790975,295.5752545020906
2019-01-11,352.65,323.34709000000015,14.887182083109913,353.12145416621996,293.57272583378034
2019-01-14,350.42,324.6030900000002,16.0730462437777,356.7491824875556,292.4569975124448
2019-01-15,351.82,326.25609000000014,17.10722193562171,360.47053387124356,292.0416461287567
2019-01-16,351.9049,328.04533500000014,17.84668181640677,363.7386986328137,292.3519713671866
2019-01-17,358.97,329.58233500000017,19.14024474554132,367.8628244910828,291.30184550891755
2019-01-18,364.22,331.81133500000016,20.471005684375857,372.75334636875186,290.86932363124845
2019-01-22,356.5377,333.99022000000014,20.677026278650075,375.3442725573003,292.63616744269996
2019-01-23,358.45,336.7022200000001,20.11489282417349,376.9320056483471,296.47243435165313
2019-01-24,358.78,339.9032200000001,18.08011394414454,376.06344788828915,303.74299211171103
2019-01-25,363.92,342.4012200000001,17.75546596645331,377.9121519329067,306.8902880670935
2019-01-28,362.8,344.69722000000013,17.243183393402557,379.1835867868052,310.21085321319504
2019-01-29,364.78,347.1127200000001,16.446195202013282,380.00511040402665,314.2203295959735
2019-01-30,387.705,350.4849700000001,17.529362763182572,385.54369552636524,315.42624447363494
2019-01-31,385.11,353.59797000000003,17.888070671145165,389.37411134229035,317.8218286577097
2019-02-01,387.57,357.391615,16.52790215335284,390.4474193067057,324.3358106932943
2019-02-04,396.27,360.87011500000006,17.041456859709257,394.95302871941857,326.78720128058154
2019-02-05,409.85,364.955615,18.512806787429632,401.9812285748593,327.93000142514074
2019-02-06,410.7,368.46338000000003,20.212455734823543,408.88829146964713,328.03846853035293
2019-02-07,405.21,371.52088,20.938691170592886,413.3982623411857,329.6434976588142
2019-02-08,403.9744,374.08209999999997,21.64283646827796,417.36777293655587,330.79642706344407
2019-02-11,404.18,376.65860000000004,22.021062485074825,420.7007249701497,332.6164750298504
2019-02-12,410.685,379.67185000000006,22.36227429612772,424.3963985922555,334.94730140774465
2019-02-13,410.8777,382.62473500000004,22.390133931036562,427.40500286207316,337.8444671379269
2019-02-14,410.28,385.54349,21.97578410832424,429.4950582166485,341.59192178335155
2019-02-15,417.7753,388.48375500000003,22.166359879721675,432.8164747594434,344.15103524055667
2019-02-19,416.16,391.080755,22.216588452194397,435.5139319043888,346.6475780956112
2019-02-20,421.65,394.33637000000004,21.65183200854872,437.6400340170975,351.0327059829026
2019-02-21,417.66,397.29687000000007,20.504304704393814,438.3054794087877,356.28826059121246
2019-02-22,424.02,400.55887000000007,19.202339823439154,438.9635496468784,362.15419035312175
2019-02-25,426.88,403.7068700000001,18.00301765465405,439.7129053093082,367.700834690692
2019-02-26,426.77,406.90537000000006,15.914230897304883,438.73383179460984,375.0769082053903
2019-02-27,435.46,410.43937000000005,13.770733903925874,437.9808378078518,382.8979021921483
2019-02-28,439.82,413.04512000000005,14.167420579127713,441.37996115825547,384.71027884174464
2019-03-01,440.91,415.83512,13.867794799561109,443.5707095991222,388.0995304008778
2019-03-04,432.79,418.09612000000004,12.649750250607102,443.39562050121424,392.79661949878584
2019-03-05,430.26,419.79562000000004,11.819078920501816,443.4337778410037,396.1574621589964
2019-03-06,424.51,420.52862000000005,11.622768366787573,443.7741567335752,397.2830832664249
2019-03-07,422.38,421.11262,11.394114044799297,443.9008480895986,398.3243919104014
2019-03-08,422.42,421.97312,10.7622575822126,443.4976351644252,400.44860483557477
2019-03-11,399.7816,421.7634800000001,11.164625142155016,444.0927302843101,399.43422971569004
2019-03-12,375.4748,420.32822000000004,14.797922931440066,449.9240658628802,390.7323741371199
2019-03-13,377.34,418.6609700000001,17.561909820257014,453.7847896405141,383.5371503594861
2019-03-14,373.315,416.78283500000015,20.242117030880586,457.26706906176133,376.29860093823896
2019-03-15,378.89,415.2133350000001,21.920233638119843,459.05380227623976,371.3728677237604
2019-03-18,372.19,412.93407000000013,23.918698832879635,460.7714676657594,365.09667233424085
2019-03-19,373.96,410.8240700000001,25.43258211873931,461.68923423747873,359.9589057625215
2019-03-20,376.41,408.5620700000001,26.412021789231495,461.3861135784631,355.73802642153714
2019-03-21,372.74,406.31607000000014,27.485748511682747,461.2875670233656,351.34457297663465
2019-03-22,362.45,403.2375700000001,28.814397688164163,460.8663653763284,345.6087746236718
2019-03-25,370.54,400.42057000000017,29.133610158157015,458.6877903163142,342.15334968368614
2019-03-26,370.43,397.6035700000001,29.175521123476386,455.9546122469529,339.25252775304733
2019-03-27,374.0801,394.5345750000001,28.19563176880364,450.9258385376074,338.1433114623928
2019-03-28,374.28,391.2575750000001,26.407318440356452,444.072211880713,338.4429381192872
2019-03-29,381.42,388.2830750000001,23.735432591156563,435.7539401823132,340.812209817687
2019-04-01,391.54,386.2205750000001,21.335302482033473,428.8911799640671,343.54997003593314
2019-04-02,390.5805,384.23660000000007,18.707615060323924,421.6518301206479,346.82136987935223
2019-04-03,384.81,382.2516000000001,16.13936003371541,414.5303200674309,349.9728799325693
2019-04-04,395.94,380.92960000000005,13.555402946232633,408.0404058924653,353.8187941075348
2019-04-05,391.85,379.4011000000001,9.847002297413082,399.09510459482624,359.70709540517396
2019-04-08,374.53,378.1385200000001,8.641351930328078,395.42122386065626,360.8558161393439
2019-04-09,369.17,377.82328000000007,8.855975449533052,395.53523089906616,360.111329100934
2019-04-10,365.0,377.20628000000005,9.309663605466238,395.8256072109325,358.5869527890676
2019-04-11,370.05,377.0430300000001,9.409581244225455,395.862192488451,358.2238675115492
2019-04-12,379.63,377.0800300000001,9.418676575495345,395.91738315099076,358.2426768490094
2019-04-15,375.22,377.23153000000013,9.360066839172932,395.951663678346,358.5113963216543
2019-04-16,381.73,377.6200300000001,9.378364946266688,396.37675989253347,358.8633001074667
2019-04-17,377.54,377.67653000000007,9.374094312580457,396.424718625161,358.92834137483914
2019-04-18,380.13,378.0460300000001,9.314727504113588,396.67548500822727,359.4165749917729
2019-04-22,375.17,378.6820300000001,8.600686318519841,395.8834026370398,361.4806573629604
2019-04-23,373.95,378.8525300000001,8.463489227704443,395.779508455409,361.92555154459126
2019-04-24,375.46,379.1040300000001,8.272616691107807,395.6492633822157,362.5587966177845
2019-04-25,382.8931,379.5446800000001,8.22551000438307,395.9957000087662,363.09365999123395
2019-04-26,380.78,379.86968000000013,8.134455443268575,396.13859088653726,363.600769113463
2019-04-29,379.07,379.75218000000007,8.127852739069244,396.0078854781386,363.49647452186156
2019-04-30,377.54,379.0521800000001,7.6479059838278,394.3479919676557,363.7563680323445
2019-05-01,376.7,378.35815500000007,7.160990917645457,392.68013683529097,364.03617316470917
2019-05-02,375.74,377.90465500000005,7.016638924837738,391.9379328496755,363.8713771503246
2019-05-03,376.59,376.9371550000001,5.587414135590879,388.1119832711818,365.7623267288183
2019-05-06,371.77,375.93315500000006,4.4562845187526365,384.8457240375053,367.0205859624948
2019-05-07,357.42,375.0776550000001,6.084671948210306,387.24699889642073,362.9083111035795
2019-05-08,359.94,374.61615500000005,6.8573049329640545,388.33076486592813,360.90154513407197
2019-05-09,354.05,374.0686550000001,8.006349971410547,390.0813549428212,358.055955057179
2019-05-10,354.83,373.30765500000007,9.06213927232535,391.43193354465075,355.1833764553494
2019-05-13,337.31,371.1916550000001,11.979445103635685,395.1505452072715,347.2327647927287
2019-05-14,343.2,369.5906550000001,13.460812834277194,396.51228066855447,342.6690293314457
2019-05-15,345.81,367.79465500000003,14.135285628580219,396.0652262571605,339.5240837428396
2019-05-16,353.96,366.61565500000006,14.262473407013134,395.14060181402635,338.09070818597377
2019-05-17,354.93,365.35565500000007,14.118129103035121,393.59191320607033,337.1193967939298
2019-05-20,352.62,364.2281550000001,14.193327256383869,392.6148095127678,335.84150048723234
2019-05-21,358.75,363.4681550000001,14.051604413973841,391.5713638279478,335.3649461720524
2019-05-22,352.74,362.33215500000006,13.949124078762214,390.2304031575245,334.4339068424756
2019-05-23,350.52,360.71350000000007,13.300884131673492,387.31526826334704,334.1117317366531
2019-05-24,355.16,359.43250000000006,12.474636530935095,384.38177306187026,334.48322693812986
2019-05-28,355.0,358.2290000000001,11.611613922910529,381.45222784582114,335.00577215417906
2019-05-29,348.92,356.7980000000001,10.844716200697771,378.48743240139567,335.10856759860457
2019-05-30,349.84,355.4550000000001,9.86967897947482,375.19435795894975,335.71564204105044
2019-05-31,341.63,353.7495000000001,9.096776453343095,371.9430529066863,335.55594709331393
2019-06-03,338.55,351.84750000000014,7.977797397514001,367.80309479502813,335.89190520497215
2019-06-04,344.62,350.4900000000001,6.6003763848014,363.6907527696029,337.28924723039734
2019-06-05,348.75,350.05650000000014,6.403036512385247,362.86257302477065,337.25042697522963
2019-06-06,350.79,349.59900000000016,5.972070874186524,361.5431417483732,337.6548582516271
2019-06-07,353.6,349.5765000000002,5.955242957613208,361.48698591522657,337.6660140847738
2019-06-10,353.75,349.52250000000015,5.90982222103184,361.34214444206384,337.70285555793646
2019-06-11,349.33,350.12350000000015,5.167010002739711,360.4575200054796,339.7894799945207
2019-06-12,347.15,350.32100000000014,4.959778114730498,360.24055622946116,340.4014437705391
2019-06-13,348.86,350.4735000000001,4.859655906163213,360.19281181232657,340.75418818767366
2019-06-14,347.19,350.1350000000001,4.839763478343437,359.81452695668696,340.45547304331325
2019-06-17,354.95,350.1360000000001,4.84080832745411,359.8176166549083,340.45438334509186
2019-06-18,374.11,351.2105,7.221045612432697,365.65259122486543,336.7684087751346
2019-06-19,368.56,351.7010000000001,8.046168686170287,367.79333737234066,335.6086626276595
