Date,Open,High,Low,Close,Volume
2019-10-04,1.6,1.69,1.56,1.62,24580703
2019-10-07,1.58,1.59,1.45,1.545,25516762
2019-10-08,1.73,1.8,1.66,1.715,42480492
2019-10-09,1.73,1.76,1.575,1.635,34114585
2019-10-10,1.64,1.64,1.5,1.52,31701934
2019-10-11,1.55,1.59,1.5,1.56,24574333
2019-10-14,1.56,1.57,1.52,1.53,11691856
2019-10-15,1.63,1.64,1.54,1.56,23515202
2019-10-16,1.46,1.52,1.4,1.46,35551730
2019-10-17,1.46,1.5,1.42,1.465,17048891
2019-10-18,1.45,1.55,1.44,1.52,20128230
2019-10-21,1.52,1.77,1.49,1.7197,36275802
2019-10-22,1.7,1.77,1.52,1.54,36128209
2019-10-23,1.58,1.595,1.52,1.55,11611545
2019-10-24,1.57,1.6,1.53,1.54,20213498
2019-10-25,1.54,1.555,1.5,1.52,19927960
2019-10-28,1.4289,1.5,1.38,1.47,28078428
2019-10-29,1.45,1.45,1.39,1.4,20542141
2019-10-30,1.42,1.45,1.36,1.45,19490473
2019-10-31,1.5,1.54,1.46,1.4751,12843948
2019-11-01,1.49,1.55,1.49,1.53,15892374
2019-11-04,1.65,1.9,1.58,1.72,57230249
2019-11-05,1.88,2.38,1.8,2.355,175947633
2019-11-06,2.46,2.46,1.96,2.045,107678032
2019-11-07,2.11,2.2,2.05,2.065,37885076
2019-11-08,2.13,2.13,1.94,1.99,36298690
2019-11-11,1.9,1.96,1.78,1.8559,32520329
2019-11-12,1.9,2.05,1.83,1.955,26390423
2019-11-13,1.9,1.99,1.85,1.89,23961403
2019-11-14,1.86,1.89,1.66,1.7487,43450489
2019-11-15,1.75,1.84,1.66,1.8179,30190938
2019-11-18,1.88,1.9,1.73,1.79,24693652
2019-11-19,1.78,1.89,1.78,1.849,25017195
2019-11-20,1.85,1.87,1.77,1.84,19361142
2019-11-21,1.87,2.04,1.82,1.98,38490331
2019-11-22,2.04,2.05,1.88,1.94,23985260
2019-11-25,1.99,2.12,1.96,2.065,34819929
2019-11-26,2.12,2.29,2.12,2.29,49842372
2019-11-27,2.32,2.5,2.28,2.47,74472698
2019-11-29,2.36,2.36,2.2,2.28,30727738
2019-12-02,2.35,2.44,2.3,2.4378,30970417
2019-12-03,2.31,2.48,2.25,2.39,36168810
2019-12-04,2.42,2.58,2.41,2.42,44916785
2019-12-05,2.53,2.57,2.25,2.2712,50266972
2019-12-06,2.32,2.34,2.2,2.27,30460351
2019-12-09,2.21,2.25,2.11,2.23,30033299
2019-12-10,2.2,2.28,2.14,2.2721,23659809
2019-12-11,2.26,2.32,2.23,2.26,19337259
2019-12-12,2.3,2.33,2.26,2.28,21405146
2019-12-13,2.31,2.43,2.2885,2.4,35447002
2019-12-16,2.44,2.55,2.39,2.49,34993121
2019-12-17,2.54,2.63,2.5,2.6,42682994
2019-12-18,2.58,2.67,2.54,2.62,29416730
2019-12-19,2.69,2.73,2.61,2.62,33289955
2019-12-20,2.65,2.72,2.63,2.695,32476267
2019-12-23,2.7399,2.76,2.65,2.665,27141475
2019-12-24,2.63,2.63,2.45,2.52,30484104
2019-12-26,2.4511,2.52,2.35,2.52,41551435
2019-12-27,2.54,2.55,2.41,2.42,34802772
2019-12-30,2.92,4.87,2.88,3.77,402967895
2019-12-31,4.15,4.42,3.82,4.02,193549307
2020-01-02,4.1,4.1,3.61,3.72,97171760
2020-01-03,3.5,3.9,3.48,3.83,77393254
2020-01-06,4.19,4.24,3.66,3.69,98224315
2020-01-07,3.7,3.73,3.21,3.25,100309137
2020-01-08,3.14,3.49,3.13,3.385,60130244
2020-01-09,3.44,3.58,3.33,3.47,51395446
2020-01-10,3.49,3.575,3.4,3.51,33027919
2020-01-13,3.705,3.73,3.52,3.7,53898895
2020-01-14,3.7,3.82,3.61,3.78,51498100
2020-01-15,4.19,4.48,4,4.29,213876146
2020-01-16,3.99,4.4,3.91,4.37,89011609
2020-01-17,4.51,4.705,4.46,4.67,94648988
2020-01-21,4.6,5.29,4.52,5.17,339213008
2020-01-22,5.42,5.65,4.69,4.8,389376371
2020-01-23,4.57,4.95,4.31,4.88,195422660
2020-01-24,5,5.06,4.51,4.64,125077316
2020-01-27,3.985,4.35,3.84,4.0059,92102626
2020-01-28,4.25,4.27,4.03,4.2,44029205
2020-01-29,4.23,4.33,4.02,4.26,45153085
2020-01-30,4.24,4.38,4.01,4.08,68834130
2020-01-31,4.02,4.04,3.67,3.775,72512366
2020-02-03,3.535,4.11,3.52,4.05,68160085
2020-02-04,4.2899,4.7,4.16,4.51,108115685
2020-02-05,4.37,4.48,4.13,4.39,60747326
2020-02-06,4.2,4.33,4.05,4.08,67913208
2020-02-07,4.02,4.02,3.74,3.81,74858093
2020-02-10,3.67,3.91,3.6187,3.8665,60515758
2020-02-11,3.83,4.05,3.8,3.95,50036901
2020-02-12,3.995,4.2,3.98,4.07,46802705
2020-02-13,3.95,4.05,3.86,4.02,33276378
2020-02-14,4.02,4.035,3.75,3.78,65143644
2020-02-18,3.9,3.98,3.76,3.8,43592667
2020-02-19,3.93,4.1,3.86,4.085,67242551
2020-02-20,4.1,4.4,4.01,4.26,81495872
2020-02-21,4.2,4.2,4.02,4.08,37237716
2020-02-24,3.79,3.935,3.76,3.87,50832488
2020-02-25,5.18,5.19,4.24,4.42,172489745
2020-02-26,4.5,4.71,4.3,4.335,63245954
2020-02-27,4.09,4.3,3.92,4.14,70327590
2020-02-28,3.94,4.14,3.87,4.13,55883742
2020-03-02,4.15,4.19,3.9,4.1,50705217
2020-03-03,4.08,4.21,3.95,4.055,42864728
2020-03-04,4.03,4.07,3.77,3.87,44419184
2020-03-05,3.78,3.89,3.68,3.72,64794457
2020-03-06,3.62,3.66,3.42,3.545,56226466
2020-03-09,3.01,3.54,2.99,3.31,47753301
2020-03-10,3.49,3.54,3.29,3.5,31252684
2020-03-11,3.4,3.53,3.26,3.3202,28786877
2020-03-12,3.06,3.23,2.98,3.13,46616660
2020-03-13,3.28,3.33,2.99,3.11,38950718
2020-03-16,2.87,3.11,2.75,2.95,37340108
2020-03-17,2.97,3.12,2.79,2.9,32168814
2020-03-18,2.4,2.58,2.11,2.41,75234639
2020-03-19,2.3,2.55,2.23,2.38,32754204
2020-03-20,2.49,2.64,2.35,2.4,46609737
2020-03-23,2.34,2.37,2.15,2.36,41098057
2020-03-24,2.55,2.75,2.4,2.6,57384862
2020-03-25,2.72,2.99,2.6,2.77,51675481
2020-03-26,2.81,3.07,2.78,2.9438,40041803
2020-03-27,2.85,2.89,2.76,2.8399,22992362
2020-03-30,2.81,2.83,2.7,2.7,17187135
2020-03-31,2.83,2.88,2.68,2.775,26060662
2020-04-01,2.63,2.76,2.6,2.64,15508094
2020-04-02,2.51,2.59,2.22,2.3849,54507636
2020-04-03,2.45,2.4896,2.33,2.39,17659058
2020-04-06,2.48,2.55,2.4,2.4732,30485857
2020-04-07,2.81,2.81,2.65,2.68,42026302
2020-04-08,2.76,2.8,2.71,2.74,16213717
2020-04-09,2.82,2.82,2.63,2.66,29905016
2020-04-13,2.67,2.97,2.63,2.97,34979980
2020-04-14,3.15,3.16,2.92,3.01,33212680
2020-04-15,2.95,3.2,2.88,3.195,25921757
2020-04-16,3.3,3.41,3.2,3.235,35111903
2020-04-17,3.36,3.36,3.15,3.22,21351396
2020-04-20,3.18,3.35,3.05,3.1866,18066674
2020-04-21,3.1,3.22,3.01,3.04,18861597
2020-04-22,3.09,3.15,3.05,3.09,12278335
2020-04-23,3.2,3.2,3.05,3.05,16090175
2020-04-24,3.08,3.1,2.91,2.945,20893562
2020-04-27,3,3.26,2.95,3.235,34961096
2020-04-28,3.4,3.445,3.2,3.36,34382487
2020-04-29,3.83,3.98,3.59,3.625,82777504
2020-04-30,3.63,3.72,3.37,3.405,42926448
2020-05-01,3.3,3.33,3.12,3.1699,30203839
2020-05-04,3.08,3.36,3.08,3.33,22466183
2020-05-05,3.44,3.48,3.28,3.2999,21345973
2020-05-06,3.59,3.65,3.45,3.6134,48475386
2020-05-07,3.63,3.67,3.52,3.63,26111848
2020-05-08,3.68,3.8,3.6,3.78,27286680
2020-05-11,3.72,3.77,3.66,3.75,16269321
2020-05-12,3.74,3.78,3.61,3.6201,21081891
2020-05-13,3.64,3.68,3.32,3.45,32957245
2020-05-14,3.33,3.52,3.27,3.455,20180594
2020-05-15,3.37,3.45,3.36,3.385,12904139
2020-05-18,3.5,3.69,3.5,3.61,27424651
2020-05-19,3.62,3.75,3.59,3.695,21272851
2020-05-20,3.76,3.82,3.4,3.49,50601276
2020-05-21,3.4,3.44,3.2325,3.3299,40198444
2020-05-22,3.33,3.34,3.18,3.2596,22465452
2020-05-26,3.42,3.83,3.4,3.8266,57966067
2020-05-27,4.01,4.2,3.9,4.16,67604259
2020-05-28,3.98,4.12,3.75,3.83,55394763
2020-05-29,3.82,4,3.73,3.9799,38069162
2020-06-01,4,4.33,3.96,4.26,65654571
2020-06-02,4.36,4.73,4.35,4.69,79446640
2020-06-03,5,5.7,4.98,5.59,190975138
2020-06-04,6.01,6.2,5.61,5.97,164239301
2020-06-05,6.03,6.075,5.52,5.595,88094160
2020-06-08,5.81,6.08,5.68,5.97,83912808
2020-06-09,5.84,6.83,5.76,6.68,119650404
2020-06-10,6.72,6.95,6.16,6.3,96555609
2020-06-11,5.79,6.09,5.66,5.9199,114524333
2020-06-12,6.2,6.32,6,6.02,26387565
2020-06-15,5.97,6.99,5.92,6.83,108858999
2020-06-16,7.43,7.44,6.53,6.99,119505014
2020-06-17,6.93,6.98,6.58,6.84,56367357
2020-06-18,6.8,7.36,6.78,7.18,76518782
2020-06-19,7.36,7.63,7.23,7.35,77884199
2020-06-22,7.86,7.9,7.38,7.44,106272586
2020-06-23,7.55,7.685,7.19,7.24,77280025
2020-06-24,6.93,7.08,6.5,6.85,99578788
2020-06-25,6.66,7.145,6.6,7.0775,44340464
2020-06-26,7.03,7.18,6.8,6.9,32425407
2020-06-29,6.98,7.25,6.71,7.23,43550238
2020-06-30,7.21,7.75,7.12,7.72,82372792
2020-07-01,7.79,7.99,7.67,7.905,61562136
2020-07-02,9.05,9.4,8.7,9.38,195081861
2020-07-06,11.05,12.3,10.93,11.51,301046164
2020-07-07,11.26,13.77,10.7,13.23,430337769
2020-07-08,14.1,15.28,12,12.88,546889260
2020-07-09,13.5,14.62,13.07,14.5602,293230140
2020-07-10,15.61,15.73,14.2,15,298863998
2020-07-13,15.26,16.44,13.61,13.84,295944262
2020-07-14,13.25,14.13,12.42,14.09,183776063
2020-07-15,13.815,13.95,12.85,13.52,110242373
2020-07-16,12.46,13.16,12.45,12.95,119007267
2020-07-17,11.8603,12.07,10.46,11.0875,273702134
2020-07-20,11.42,12.84,11.38,12.82,141140336
2020-07-21,13.45,13.58,12.62,12.88,121981459
2020-07-22,12.38,12.83,11.81,12.38,100973107
2020-07-23,12.59,12.63,12.0604,12.15,66218641
2020-07-24,11.38,11.9,10.91,11.81,87069551
2020-07-27,12.03,12.09,11.27,11.7,61840231
2020-07-28,11.48,12.64,11.38,12.27,136233152
2020-07-29,12.65,13,12.431,12.695,133801568
2020-07-30,12.62,12.95,12.07,12.2,125140637
2020-07-31,12.41,12.59,11.73,11.94,118350140
2020-08-03,12.53,13.67,12.46,13.6,193501988
2020-08-04,14.46,14.53,13.22,13.64,240807078
2020-08-05,13.41,14.075,13.3739,13.92,115291681
2020-08-06,14.1,14.31,13.52,13.84,96219937
2020-08-07,13.54,13.73,13.2,13.42,109675304
2020-08-10,14.035,14.25,13.68,14.2,121150092
2020-08-11,15.3,15.45,12.94,12.99,334802901
2020-08-12,13.37,13.45,12.67,13.36,147732450
2020-08-13,13.45,13.64,13.17,13.3622,48394505
2020-08-14,13.18,13.18,12.54,13.1,60418224
2020-08-17,13.07,14.05,13.06,14.05,152175919
2020-08-18,14.23,14.69,13.871,14.3,135587453
2020-08-19,14.29,14.41,13.85,14.06,80818383
2020-08-20,13.85,14.05,13.53,13.785,96221428
2020-08-21,13.64,14.58,13.62,14.12,136944700
2020-08-24,14.63,14.98,14.31,14.97,188339293
2020-08-25,15.08,17.87,15.06,17.86,574093394
2020-08-26,19.01,20.97,18.56,20.43,681613494
2020-08-27,19.99,20.47,18.76,19.88,371367475
2020-08-28,18.87,19.44,18.11,18.51,293381143
2020-08-31,17.19,19.83,16.82,19.04,409817593
2020-09-01,19.45,20.38,18.75,20.12,265160201
2020-09-02,20.92,21.05,18.5,19.93,274023511
2020-09-03,19.09,19.84,18.3526,18.7,240372282
2020-09-04,18.54,19.18,15.61,17.9699,311134473
2020-09-08,17.17,17.86,16.51,17.01,167807727
2020-09-09,17.9,18.63,17.7,18.09,173359702
2020-09-10,18.45,18.56,17.49,17.74,119128357
2020-09-11,18,18.1,17.45,17.965,104674145
2020-09-14,18.18,18.78,17.9,18.72,122216381
2020-09-15,19.1,20.25,18.88,19.19,107877743
2020-09-16,19.27,19.54,18.52,19.015,54255985
2020-09-17,18.26,19.33,18.08,19.2901,48281625
2020-09-18,19.72,19.88,18.94,19.4103,48002225
2020-09-21,19.05,19.265,17.66,18.8002,72444246
2020-09-22,18.48,19.45,18.37,19.22,58936664
2020-09-23,19.22,19.36,17.8,17.96,64894365
2020-09-24,17.32,18.39,16.75,17.855,62865961
2020-09-25,18.02,18.62,17.95,18.32,41372743
2020-09-28,18.88,19.16,18.43,18.805,40699767
2020-09-29,18.76,21.12,18.71,20.85,317664030
2020-09-30,21.72,22.59,20.76,21.2,354704240
2020-10-01,21.68,21.96,20.83,21.76,152776434
2020-10-02,20.83,22.2,20.8,21.2,173009301
2020-10-05,21.66,21.92,21.07,21.6,115725283
2020-10-06,21.71,21.94,20.6,20.67,136572359
2020-10-07,21.06,21.77,20.79,21.55,115129931
2020-10-08,22.05,22.45,21.29,21.44,150796917
2020-10-09,21.62,21.74,21.32,21.48,70108337
2020-10-12,21.88,22.18,21.55,21.85,85848129
2020-10-13,21.86,21.97,21.17,21.61,80366842
2020-10-14,23.98,26.96,23.73,26.5,728733513
2020-10-15,27.2,29.23,25.78,28.08,741275277
2020-10-16,29.18,29.4,27.94,28.4799,352952139
