Date,Open,High,Low,Close
2018/05/17,96.76,97.5401,95.83,96.18
2018/05/18,96.01,96.93,96.01,96.36
2018/05/21,96.95,98.01,96.8,97.64
2018/05/22,97.68,98.17,97.2,97.57
2018/05/23,96.63,98.73,96.32,98.72
2018/05/24,98.71,98.94,96.81,98.32
2018/05/25,98.3,98.98,97.86,98.38
2018/05/29,97.84,98.88,97.23,98.01
2018/05/30,98.31,99.25,97.91,98.91
2018/05/31,99.29,99.99,98.61,98.86
2018/06/01,99.24,100.86,99.17,100.76
2018/06/04,101.26,101.86,100.851,101.66
2018/06/05,101.98,102.33,101.53,102.2
2018/06/06,102.48,102.6,101.9,102.57
2018/06/07,102.65,102.69,100.38,100.92
2018/06/08,101,101.95,100.54,101.63
2018/06/11,101.37,101.59,100.67,101.08
2018/06/12,101.1,101.4493,100.75,101.3
2018/06/13,101.72,102.01,100.56,100.9
2018/06/14,101.65,102.03,101,101.42
2018/06/15,101.49,101.53,100.07,100.22
2018/06/18,100.05,101.11,99.42,100.88
2018/06/19,99.59,101,99.5,100.88
2018/06/20,101.24,102.52,101.12,101.95
2018/06/21,102.08,102.46,100.88,101.15
2018/06/22,100.43,100.77,99.625,100.3
2018/06/25,100,100.11,97.3,98.39
2018/06/26,98.84,100.08,98.75,99.07
2018/06/27,99.33,100.02,97.4,97.54
2018/06/28,97.41,99.11,97.26,98.63
2018/06/29,98.86,99.91,98.49,98.61
2018/07/02,98.1,100.06,98,100.02
2018/07/03,100.41,100.63,98.94,99.07
2018/07/05,99.5,99.92,99.0299,99.77
2018/07/06,99.97,101.43,99.67,101.17
2018/07/09,101.57,102.25,101.251,101.87
2018/07/10,102,102.51,101.86,102.06
2018/07/11,101.11,102.34,101.1,102.02
2018/07/12,102.76,104.41,102.73,104.16
2018/07/13,104.37,105.6,104.09,105.42
2018/07/16,105.4,105.82,104.515,104.92
2018/07/17,104.61,106.5,104.32,105.95
2018/07/18,105.89,106.05,104.715,105.1
2018/07/19,104.93,105.31,103.89,104.73
2018/07/20,108.15,108.2,106.08,106.28
2018/07/23,106.35,108.14,106.13,107.963
2018/07/24,108.57,108.82,107.26,107.63
2018/07/25,107.92,111.15,107.6,110.82
2018/07/26,110.74,111,109.5,109.61
2018/07/27,110.18,110.18,106.14,107.67
2018/07/30,107.16,107.53,104.76,105.38
2018/07/31,106.53,106.72,105.38,106.1
2018/08/01,106.03,106.446,105.42,106.28
2018/08/02,105.34,108.09,104.84,107.56
2018/08/03,107.73,108.05,106.82,108.03
2018/08/06,107.91,108.42,107.559,108.13
2018/08/07,108.54,109.1,108.17,108.87
2018/08/08,109.34,109.75,108.7599,109.48
2018/08/09,109.84,110.16,109.6,109.67
2018/08/10,109.25,109.69,108.38,109.01
2018/08/13,109.26,109.58,108.1,108.22
2018/08/14,108.56,109.75,108.04,109.57
2018/08/15,108.46,108.985,106.82,107.68
2018/08/16,108.3,108.86,107.3,107.64
2018/08/17,107.37,107.9,106.69,107.58
2018/08/20,107.51,107.9,106.48,106.87
2018/08/21,106.92,107.35,105.85,105.98
2018/08/22,105.85,107.34,105.78,107.07
2018/08/23,107.15,108.18,106.87,107.56
2018/08/24,107.67,108.56,107.56,108.4
2018/08/27,109.27,109.64,108.51,109.6
2018/08/28,109.94,110.5,109.79,110.32
2018/08/29,110.45,112.03,110.27,112.02
2018/08/30,111.66,112.61,111.44,111.95
2018/08/31,111.59,112.777,111.515,112.33
2018/09/04,110.85,111.955,110.22,111.74
2018/09/05,111.02,111.42,108.1,108.51
2018/09/06,108.56,108.99,107.51,108.75
2018/09/07,108.23,108.7248,107.23,108.29
2018/09/10,108.85,109.64,108.36,109.44
2018/09/11,108.96,111.59,108.89,111.26
2018/09/12,111.43,111.85,110.51,111.67
2018/09/13,112.12,113.725,112.12,112.91
2018/09/14,113.36,113.73,112.44,113.35
2018/09/17,113.69,113.7,111.86,112.18
2018/09/18,112.07,113.695,111.72,113.22
2018/09/19,113.05,113.32,111.035,111.7
2018/09/20,112.29,113.8,111.93,113.58
2018/09/21,113.95,115.29,113.51,114.81
2018/09/24,113.02,114.9,112.2175,114.67
2018/09/25,114.8,115.1,113.75,114.46
2018/09/26,114.47,115.055,113.74,114.13
2018/09/27,114.78,114.91,114.2,114.44
2018/09/28,114.19,114.57,113.68,114.49
2018/10/01,114.75,115.68,114.73,115.59
2018/10/02,115.3,115.84,114.44,115.14
2018/10/03,115.42,116.18,114.93,115.16
2018/10/04,114.68,114.7588,111.63,112.85
2018/10/05,112.63,113.17,110.64,112.12
2018/10/08,111.73,112.03,109.34,110.86
2018/10/09,111.14,113.08,110.8,112.26
2018/10/10,111.2,111.5,105.79,106.26
2018/10/11,105.23,108.93,104.2,105.92
2018/10/12,109.02,110.01,107.12,109.54
2018/10/15,108.93,109.48,106.9468,107.54
2018/10/16,109.6,111.41,108.95,110.89
2018/10/17,111.69,111.81,109.5482,110.72
2018/10/18,110.13,110.53,107.83,108.51
2018/10/19,109.51,110.86,108.21,108.55
2018/10/22,109.32,110.54,108.24,109.63
2018/10/23,107.6,108.97,105.11,108.11
2018/10/24,108.4,108.49,101.5901,102.38
2018/10/25,106.58,109.27,106.15,108.3
2018/10/26,105.55,108.75,104.76,106.96
2018/10/29,108.01,108.7,101.63,104.09
2018/10/30,103.66,104.38,100.11,103.75
2018/10/31,105.42,108.14,105.39,106.79
2018/11/01,107.08,107.32,105.53,105.91
2018/11/02,106.43,107.32,104.975,106.15
2018/11/05,106.38,107.74,105.9,107.49
2018/11/06,107.38,108.84,106.28,107.71
2018/11/07,109.44,112.24,109.4,111.96
2018/11/08,111.79,112.21,110.91,111.79
2018/11/09,110.9,111.45,108.76,109.53
2018/11/12,109.42,109.96,106.1,106.92
2018/11/13,107.55,108.74,106.64,106.94
2018/11/14,108.1,108.26,104.47,105.01
2018/11/15,104.99,107.8,103.91,107.38
2018/11/16,107.08,108.88,106.8,108.37
2018/11/19,108.27,108.56,103.55,104.6
2018/11/20,101.76,104.62,99.3528,101.71
2018/11/21,103.6,104.43,101.71,103.08
2018/11/23,102.17,103.8099,102,103.02
2018/11/26,104.79,106.63,104.58,106.5
2018/11/27,106.27,107.33,105.36,107.2
2018/11/28,107.89,111.33,107.86,111.13
2018/11/29,110.33,111.115,109.03,110.2
2018/11/30,110.7,110.97,109.36,110.89
2018/12/03,113,113.42,110.73,112.09
2018/12/04,111.94,112.6373,108.2115,108.5
2018/12/06,105.82,109.24,105,109.19
2018/12/07,108.38,109.45,104.3,104.78
2018/12/10,104.8,107.98,103.89,107.56
2018/12/11,109.8,110.95,107.44,108.66
2018/12/12,110.89,111.27,109.04,109.08
2018/12/13,109.58,110.87,108.63,109.35
2018/12/14,108.25,109.26,105.5,106.02
2018/12/17,105.41,105.8,101.71,102.93
2018/12/18,103.75,104.51,102.52,103.94
2018/12/19,103.65,106.88,101.35,103.71
2018/12/20,103.05,104.31,98.78,101.42
2018/12/21,101.63,103,97.46,98.07
2018/12/24,97.68,97.97,94,94.04
2018/12/26,95.14,100.6,93.96,100.53
2018/12/27,99.3,101.19,96.4,101.05
2018/12/28,102.09,102.41,99.52,100.3487
2018/12/31,101.29,102.4,100.44,100.83
2019/01/02,99.55,101.75,98.94,101.01
2019/01/03,100,100.185,97.4,97.5
2019/01/04,99.72,102.51,98.93,101.775
2019/01/07,101.64,103.2681,100.98,102.15
2019/01/08,103.04,103.97,101.7134,102.73
2019/01/09,103.86,104.88,103.2445,104.25
2019/01/10,103.22,103.66,102.38,103.57
2019/01/11,102.95,103.44,101.64,102.81
2019/01/14,101.9,102.8716,101.26,102.12
2019/01/15,102.51,105.05,101.88,104.78
2019/01/16,105.26,106.255,104.96,105.39
2019/01/17,105,106.625,104.76,106.1
2019/01/18,107.46,107.9,105.92,107.6
2019/01/22,106.75,107.1,104.86,105.315
2019/01/23,106.2,107.04,105.34,106.54
2019/01/24,106.86,107,105.34,106.23
2019/01/25,107.24,107.88,106.59,106.95
2019/01/28,106.26,106.48,104.66,105.015
2019/01/29,104.88,104.97,102.17,102.89
2019/01/30,104.62,106.36,104.33,106.28
2019/01/31,103.8,105.22,103.18,104.4575
2019/02/01,103.775,104.0999,102.35,102.625
2019/02/04,102.87,105.77,102.77,105.62
2019/02/05,106.06,107.27,105.96,107.11
2019/02/06,107,107,105.53,106.06
2019/02/07,105.185,105.59,104.29,105.19
2019/02/08,104.39,105.43,104.2603,105.42
2019/02/11,106.2,106.58,104.965,105.255
2019/02/12,106.14,107.14,105.48,106.835
2019/02/13,107.5,107.78,106.75,106.785
2019/02/14,106.31,107.29,105.66,106.96
2019/02/15,107.91,108.3,107.3624,108.13
2019/02/19,107.79,108.66,107.78,108.13
2019/02/20,107.86,107.94,106.29,107.2
2019/02/21,106.9,109.48,106.87,109.44
2019/02/22,110.05,111.2,109.82,110.965
2019/02/25,111.76,112.18,111.26,111.59
2019/02/26,111.26,113.24,111.17,112.36
2019/02/27,111.69,112.36,110.88,112.19
2019/02/28,112.04,112.88,111.73,112.05
2019/03/01,112.89,113.02,111.665,112.52
2019/03/04,113.02,113.25,110.8,112.28
2019/03/05,112.25,112.39,111.23,111.68
2019/03/06,111.87,112.66,111.43,111.74
2019/03/07,111.4,111.55,109.865,110.38
2019/03/08,109.16,110.71,108.8,110.52
2019/03/11,110.99,112.95,110.98,112.83
2019/03/12,112.86,113.99,112.6499,113.64
2019/03/13,114.13,115,113.78,114.51
2019/03/14,114.54,115.2,114.33,114.57
2019/03/15,115.69,117.25,114.59,115.9
2019/03/18,116.17,117.61,116.05,117.59
2019/03/19,118.09,118.44,116.99,117.7
2019/03/20,117.45,118.75,116.71,117.52
2019/03/21,117.16,120.82,117.09,120.64
2019/03/22,119.5,119.59,117.04,117.05
2019/03/25,116.56,118.01,116.3224,117.65
2019/03/26,118.62,118.705,116.85,117.93
2019/03/27,117.875,118.21,115.5215,116.77
2019/03/28,117.44,117.58,116.13,116.94
2019/03/29,118.07,118.32,116.96,117.95
2019/04/01,118.95,119.1085,118.1,119.02
2019/04/02,119.06,119.48,118.52,119.18
2019/04/03,119.86,120.43,119.15,119.97
2019/04/04,120.1,120.23,118.38,119.33
2019/04/05,119.39,120.23,119.37,119.88
2019/04/08,119.81,120.02,118.64,119.89
2019/04/09,118.63,119.54,118.58,119.31
2019/04/10,119.76,120.35,119.54,120.22
2019/04/11,120.54,120.85,119.92,120.33
2019/04/12,120.64,120.98,120.37,120.96
2019/04/15,120.94,121.58,120.57,121.06
2019/04/16,121.64,121.65,120.1,120.79
2019/04/17,121.24,121.85,120.54,121.75
2019/04/18,122.22,123.52,121.3018,123.37
2019/04/22,122.62,124,122.57,123.76
2019/04/23,124.1,128.28,123.83,125.44
2019/04/24,125.79,125.85,124.52,125.09
2019/04/25,130.06,131.37,128.83,129.08
2019/04/26,129.7,130.5152,129.02,129.89
2019/04/29,129.9,130.18,129.35,129.74
2019/04/30,129.81,130.7,129.3947,130.58
2019/05/01,130.53,130.65,127.7,127.8768
2019/05/02,127.98,128,125.52,126.2
2019/05/03,127.36,129.43,127.25,128.89
2019/05/06,126.39,128.56,126.11,128.16
2019/05/07,126.46,127.18,124.22,125.57
2019/05/08,125.44,126.37,124.75,125.44
2019/05/09,124.29,125.79,123.57,125.51
2019/05/10,124.91,127.93,123.82,127.19
2019/05/13,124.11,125.55,123.04,123.31
2019/05/14,123.87,125.88,123.7,124.72
2019/05/15,124.26,126.71,123.7,126.05
2019/05/16,126.75,129.38,126.46,128.95
2019/05/17,128.305,130.46,127.92,128.07
2019/05/20,126.52,127.5894,125.7607,126.2
2019/05/21,127.43,127.5273,126.58,126.9
2019/05/22,126.62,128.24,126.52,127.66
2019/05/23,126.2,126.29,124.74,126.18
2019/05/24,126.91,127.415,125.97,126.23
2019/05/28,126.94,128,126.05,126.05
2019/05/29,125.38,125.39,124.04,124.94
2019/05/30,125.26,125.76,124.78,125.73
2019/05/31,124.23,124.615,123.32,123.59
2019/06/03,123.85,124.37,119.01,119.88
2019/06/04,121.27,123.28,120.6522,123.2
2019/06/05,124.95,125.87,124.21,125.83
2019/06/06,126.44,127.97,125.6,127.9
2019/06/07,129.19,132.25,128.26,131.4
2019/06/10,132.4,134.08,132,132.6
2019/06/11,133.88,134.24,131.2757,132.1
2019/06/12,131.4,131.97,130.71,131.49
2019/06/13,131.98,133,131.56,132.32
2019/06/14,132.26,133.79,131.64,132.47
2019/06/17,132.63,133.73,132.53,132.89
2019/06/18,134.19,135.24,133.57,135.18
2019/06/19,135,135.93,133.81,135.59
2019/06/20,137.45,137.66,135.72,136.89
2019/06/21,136.58,137.73,136.46,136.94
2019/06/24,137.27,138.4,137,137.79
2019/06/25,137.25,137.59,132.73,133.43
2019/06/26,134.35,135.74,133.6,133.93
2019/06/27,134.14,134.71,133.51,134.14
2019/06/28,134.495,134.58,133.1558,133.93
2019/07/01,136.63,136.7,134.97,135.69
2019/07/02,136.12,136.59,135.34,136.57
2019/07/03,136.79,137.74,136.295,137.45
2019/07/05,135.94,137.33,135.72,137.07
2019/07/08,136.4,137.1,135.3701,136.97
2019/07/09,136,136.97,135.8,136.435
2019/07/10,137.13,138.58,137.02,137.86
2019/07/11,138.2,139.22,137.87,138.4
2019/07/12,138.85,139.13,138.0099,138.89
2019/07/15,139.59,139.59,138.46,138.94
2019/07/16,138.96,139.05,136.52,137.08
2019/07/17,137.7,137.93,136.22,136.22
2019/07/18,135.55,136.62,134.67,136.28
2019/07/19,140.22,140.67,136.45,136.62
2019/07/22,137.41,139.19,137.33,138.43
2019/07/23,139.76,139.99,138.03,139.29
2019/07/24,138.9,140.74,138.85,140.72
2019/07/25,140.43,140.61,139.3215,140.19
2019/07/26,140.37,141.675,140.3,141.34
2019/07/29,141.5,141.51,139.3663,141.04
2019/07/30,140.18,141.2199,139.8005,140.37
2019/07/31,140.33,140.49,135.08,136.21
2019/08/01,137,140.9383,136.93,138.06
2019/08/02,138.09,138.32,135.26,136.9
2019/08/05,133.3,133.9298,130.78,132.2
2019/08/06,133.8,135.68,133.21,134.66
2019/08/07,133.8,135.65,131.8284,135.28
2019/08/08,136.6,138.99,135.93,138.91
2019/08/09,138.87,139.38,136.46,137.69
2019/08/12,137.07,137.86,135.24,135.81
2019/08/13,136.05,138.8,135,138.6
2019/08/14,136.36,136.92,133.67,133.98
2019/08/15,133.98,134.58,132.25,133.691
2019/08/16,134.88,136.46,134.72,136.13
2019/08/19,137.855,138.55,136.885,138.41
2019/08/20,138.21,138.71,137.24,137.24
2019/08/21,138.55,139.4935,138,138.78
2019/08/22,138.66,139.2,136.29,137.77
2019/08/23,137.1897,138.35,132.8,133.4
2019/08/26,135.01,135.56,133.9,135.54
2019/08/27,136.39,136.72,134.66,135.75
2019/08/28,134.88,135.76,133.55,135.55
2019/08/29,137.25,138.44,136.91,138.16
2019/08/30,139.2,139.2,136.27,137.92
2019/09/03,136.61,137.2,135.7,136.12
2019/09/04,137.3,137.69,136.48,137.69
2019/09/05,139.11,140.3837,138.76,140.05
2019/09/06,140.03,140.18,138.2,139.13
2019/09/09,139.59,139.75,136.46,137.58
2019/09/10,136.8,136.8862,134.51,136.15
2019/09/11,135.91,136.27,135.09,136.15
2019/09/12,137.85,138.42,136.87,137.5414
2019/09/13,137.78,138.06,136.57,137.21
2019/09/16,135.83,136.7,135.66,136.4
2019/09/17,136.96,137.52,136.425,137.39
2019/09/18,137.36,138.67,136.5299,138.53
2019/09/19,140.3,142.37,140.0736,141.08
2019/09/20,141.01,141.65,138.25,139.28
2019/09/23,139.23,139.63,138.44,139.09
2019/09/24,140.37,140.69,136.88,137.38
2019/09/25,137.5,139.958,136.04,139.36
2019/09/26,139.44,140.18,138.44,139.57
2019/09/27,140.15,140.36,136.645,137.75
2019/09/30,138.05,139.215,137.78,139.03
2019/10/01,139.66,140.25,137,137.06
2019/10/02,136.25,136.37,133.5799,134.63
2019/10/03,134.95,136.75,133.22,136.3
2019/10/04,136.75,138.25,136.42,138.11
2019/10/07,137.14,138.18,137.02,137.1
2019/10/08,137.08,137.76,135.62,135.66
2019/10/09,137.46,138.7,136.97,138.21
2019/10/10,138.49,139.6699,138.25,139.1
2019/10/11,140.12,141.03,139.5,139.61
2019/10/14,140.2,140.29,139.52,139.54
2019/10/15,140.06,141.79,139.81,141.57
2019/10/16,140.71,140.99,139.53,140.48
2019/10/17,140.95,141.42,139.02,139.67
2019/10/18,139.76,140,136.56,137.34
2019/10/21,138.05,138.5,137.01,138.43
2019/10/22,138.97,140.01,136.26,136.39
2019/10/23,136.88,137.45,135.61,137.25
2019/10/24,139.39,140.42,138.67,139.95
2019/10/25,139.5,141.14,139.2,140.73
2019/10/28,144.4,145.67,143.51,144.2
2019/10/29,144.08,144.5,142.65,142.81
