Date,Open,High,Low,Close,Volume
2019-02-05,1643.34,1665.26,1642.5,1656.87,3853990
2019-02-06,1670.75,1672.26,1633.34,1639.42,3639233
2019-02-07,1625.02,1625.539,1592.91,1611.6058,4065241
2019-02-08,1586,1588.59,1566.756,1585.7397,5163140
2019-02-11,1600.78,1609.29,1586,1591.8,2993984
2019-02-12,1603.99,1638.97,1598.88,1637.89,4397459
2019-02-13,1647,1656.38,1637.1063,1640.3726,3144253
2019-02-14,1624.5,1637.9,1606.061,1623.8774,3678810
2019-02-15,1627.86,1628.9099,1604.5,1607.5299,3972633
2019-02-19,1601,1634,1600.56,1627.4731,3363526
2019-02-20,1630,1634.93,1610.12,1622.62,3099413
2019-02-21,1619.85,1623.56,1600.91,1619.9,3294305
2019-02-22,1623.5,1634.94,1621.17,1631.19,2590256
2019-02-25,1641.45,1654.6,1630.3873,1633,2858663
2019-02-26,1625.98,1639.99,1616.1335,1636.33,2387059
2019-02-27,1628.18,1641.81,1615.1,1641.09,2855043
2019-02-28,1635.25,1651.77,1633.83,1639.79,2439847
2019-03-01,1653.74,1674.26,1651,1671.26,4274122
2019-03-04,1685,1709.43,1674.36,1696.16,5635905
2019-03-05,1702.95,1707.8,1689.01,1691.81,3441803
2019-03-06,1695.97,1697.75,1668.28,1669.16,3715728
2019-03-07,1667.06,1669.7534,1620.51,1626.28,4213562
2019-03-08,1604.01,1622.72,1586.57,1622.11,4139096
2019-03-11,1626.95,1672.285,1626.01,1670.32,3476811
2019-03-12,1669,1684.265,1660.98,1672.42,3094709
2019-03-13,1683,1700,1679.35,1690.8,3263391
2019-03-14,1691.2,1702,1684.34,1685.29,2583867
2019-03-15,1700.22,1718.8,1693.13,1712.91,4133684
2019-03-18,1712.39,1750,1712.39,1742,4804401
2019-03-19,1754.13,1784.16,1753.51,1762.7,5692348
2019-03-20,1769.94,1799.01,1767.0338,1797.73,5635029
2019-03-21,1796.26,1823.75,1787.281,1818.4,5081857
2019-03-22,1810.17,1818.98,1763.11,1764.06,5841108
2019-03-25,1757.79,1782.675,1747.5,1774.07,4735693
2019-03-26,1792.85,1805.77,1773.3597,1784.47,4486129
2019-03-27,1784.13,1787.5,1745.68,1766,3998643
2019-03-28,1770,1777.93,1753.47,1773.67,2819446
2019-03-29,1786.58,1792.86,1776.63,1781.09,2744465
2019-04-01,1800.11,1815.67,1798.73,1814.36,2005504
2019-04-02,1811.93,1820,1805.121,1814,3098296
2019-04-03,1826.72,1830,1809.62,1820.41,3637589
2019-04-04,1820.65,1828.75,1804.2,1819.51,3318144
2019-04-05,1829,1838.58,1825.19,1837.65,3186217
2019-04-08,1833.23,1850.2,1825.11,1849.679,3432186
2019-04-09,1845.49,1853.09,1831.78,1836.52,3300977
2019-04-10,1841,1848,1828.81,1847.33,2766747
2019-04-11,1848.7,1849.95,1840.31,1844.5,2412329
2019-04-12,1848.4,1851.5,1841.3,1842.96,2598729
2019-04-15,1842,1846.85,1818.9,1844.85,3271660
2019-04-16,1851.31,1869.77,1848,1862.92,2788392
2019-04-17,1872.5,1876.473,1860.44,1864.82,2588487
2019-04-18,1866.2,1870.82,1859.48,1861.4,2613709
2019-04-22,1855.4,1888.42,1845.64,1888.04,3196934
2019-04-23,1891.2,1929.26,1889.58,1924.17,4123487
2019-04-24,1925.1,1929.69,1898.16,1900.88,3044542
2019-04-25,1917.0035,1922.45,1900.31,1902.16,4154636
2019-04-26,1928.69,1951,1898,1950.9,7614548
2019-04-29,1949,1956.335,1934.09,1939,3542692
2019-04-30,1930.12,1935.71,1906.95,1926.53,3106108
2019-05-01,1933.09,1943.64,1910.55,1911.29,2814558
2019-05-02,1913.33,1921.55,1881.87,1901.72,3641665
2019-05-03,1949,1964.4,1936,1961.76,5687567
2019-05-06,1917.98,1959,1910.5,1950.29,4911645
2019-05-07,1939.99,1949.1005,1903.3795,1922.58,5451477
2019-05-08,1918.87,1935.37,1910,1916.85,3650183
2019-05-09,1900.98,1909.4,1876,1900.01,4928658
2019-05-10,1898,1903.79,1856,1889.98,5355441
2019-05-13,1837.11,1846.535,1818,1822.62,5312153
2019-05-14,1839.9,1852.44,1815.75,1840.05,4179780
2019-05-15,1827.95,1874.427,1823,1871.12,4294255
2019-05-16,1885.9,1917.51,1882.29,1907.86,4317968
2019-05-17,1893.05,1910.53,1867.33,1867.99,4384715
2019-05-20,1852.69,1867.78,1835.54,1858.04,3483969
2019-05-21,1874.79,1879,1846,1858.11,3603729
2019-05-22,1851.22,1871.485,1851,1859.425,2647140
2019-05-23,1837,1844,1804.2,1815.67,4041503
2019-05-24,1835.89,1841.76,1817.851,1823.3,3096132
2019-05-28,1832.35,1849.2668,1827.35,1836.56,2861458
2019-05-29,1823.18,1830,1807.5327,1820.2,3730772
2019-05-30,1824.31,1829.47,1807.825,1815.81,2934611
2019-05-31,1790.01,1795.585,1772.7034,1775.07,3916862
2019-06-03,1760.01,1766.29,1672,1692.76,8372675
2019-06-04,1699.24,1730.82,1680.89,1730.18,5141474
2019-06-05,1749.6,1752,1715.2513,1739.48,3781000
2019-06-06,1737.71,1759.99,1726.13,1754.6292,3355072
2019-06-07,1762.4,1806.2538,1759.49,1804.02,4065603
2019-06-10,1822,1884.87,1818,1860.63,4968998
2019-06-11,1883.25,1893.7,1858,1863.7,3629018
2019-06-12,1853.98,1865,1844.38,1855.3,2450925
2019-06-13,1866.72,1883.09,1862.22,1870.748,4993238
2019-06-14,1864.92,1876,1859,1870.17,4923087
2019-06-17,1876.5,1895.688,1875.45,1886,2397289
2019-06-18,1901.35,1921.67,1899.79,1902.15,3523736
2019-06-19,1907.84,1919.5807,1892.6223,1909.03,2565954
2019-06-20,1933.33,1935.2,1905.8,1917.95,2858789
2019-06-21,1912.5,1925.95,1907.58,1911.1,3243263
2019-06-24,1912.66,1916.86,1901.3,1913.96,1931200
2019-06-25,1911.84,1916.385,1872.42,1878.64,2712393
2019-06-26,1892.91,1903.8,1887.32,1897.75,2011515
2019-06-27,1902,1911.24,1898.04,1903.67,1923521
2019-06-28,1912.8,1912.8,1884,1889.83,2263386
2019-07-01,1922.98,1929.82,1914.66,1922.26,2917672
2019-07-02,1919.38,1934.79,1906.63,1934.79,2407604
2019-07-03,1935.89,1941.59,1930.5,1939,1475704
2019-07-05,1928.6,1945.9,1925.3,1943.1,2418081
2019-07-08,1934.12,1956,1928.2532,1952.33,2593566
2019-07-09,1947.88,1990.01,1943.475,1987.35,3966987
2019-07-10,1996.51,2024.94,1995.4,2017.77,4445939
2019-07-11,2025.62,2035.8,1995.3,2001.07,3957307
2019-07-12,2008.27,2017,2003.87,2010.02,2199931
2019-07-15,2021.4,2022.9,2001.55,2021,2598695
2019-07-16,2010.58,2026.3196,2001.22,2010,2356968
2019-07-17,2007.05,2012,1992.12,1992.16,2257978
2019-07-18,1980.01,1987.5,1951.55,1978.67,3163219
2019-07-19,1991.02,1996,1962.2255,1965,2898302
2019-07-22,1971.14,1989,1958.26,1985.92,2574102
2019-07-23,1995.99,1997.79,1973.13,1994.47,2309402
2019-07-24,1969.3,2001.2,1965.87,2001.04,2306251
2019-07-25,2001,2001.2,1972.72,1975.02,2871851
2019-07-26,1942,1950.895,1924.51,1943.05,4535583
2019-07-29,1930,1932.226,1890.54,1912.87,4140433
2019-07-30,1891.98,1909.89,1883.48,1899.22,2709016
2019-07-31,1898.11,1899.55,1849.44,1866.39,4056598
2019-08-01,1872.35,1897.92,1844.01,1855.33,4444048
2019-08-02,1845.07,1846.3634,1808.02,1823.52,3812376
2019-08-05,1771.26,1788.6678,1748.78,1765.13,5334410
2019-08-06,1791,1793.77,1753.4,1787.44,4598728
2019-08-07,1773.99,1798.93,1757,1793.39,4044619
2019-08-08,1806,1834.26,1798.11,1834.26,3268663
2019-08-09,1826,1831.091,1802.22,1807.88,2495170
2019-08-12,1795.99,1800.98,1777,1784.75,2510579
2019-08-13,1781.04,1831.7429,1780,1824.29,3656625
2019-08-14,1793.01,1795.6514,1757.215,1762.96,4353369
2019-08-15,1781.99,1788,1761.96,1775.41,3427389
2019-08-16,1792.89,1802.9082,1784.5496,1791.8,2767735
2019-08-19,1818.08,1826,1812.61,1816.83,2483931
2019-08-20,1814.5,1816.82,1799.88,1801.35,1677671
2019-08-21,1819.39,1829.5785,1815,1823.38,1852417
2019-08-22,1827.35,1829.4111,1800.1,1804.25,2284144
2019-08-23,1793.03,1804.8962,1745.23,1750.77,4622453
2019-08-26,1767.5,1770,1743.51,1770,2669759
2019-08-27,1775.73,1779.4,1746.68,1761.92,2491245
2019-08-28,1755,1767.86,1744.0505,1764,2220361
2019-08-29,1783,1798.55,1777.25,1786.46,2683039
2019-08-30,1797.49,1799.74,1764.57,1776.19,2577738
2019-09-03,1770,1800.8,1768,1789.51,3164026
2019-09-04,1805,1807.6309,1796.23,1800.46,2144301
2019-09-05,1821.84,1842,1815.575,1840.73,2970700
2019-09-06,1838.22,1840.65,1826.4,1833.51,2157266
2019-09-09,1841,1850,1824.61,1831.29,2632165
2019-09-10,1822.75,1825.81,1805.3356,1821.31,2202645
2019-09-11,1811.97,1833.42,1809.08,1822.49,2005996
2019-09-12,1838.1,1853.66,1834.28,1843,2521448
2019-09-13,1842.01,1846.1215,1835.17,1839.34,1645917
2019-09-16,1824.02,1825.6941,1800.2,1808.23,3214425
2019-09-17,1807.2,1823.99,1804.1,1822.62,1767317
2019-09-18,1818.13,1822.06,1795.5,1817.59,2250447
2019-09-19,1821.06,1832.57,1817.9,1821.54,1793657
2019-09-20,1821.71,1830.63,1780.92,1794.89,4714413
2019-09-23,1777,1792.7,1767.32,1784.29,2557364
2019-09-24,1790.605,1795.705,1735.545,1742.34,4199402
2019-09-25,1747.36,1773,1723,1768.08,3087299
2019-09-26,1762.79,1763.37,1731.5,1740.12,3136278
2019-09-27,1747.8,1749.12,1713.82,1725.85,3613379
2019-09-30,1726.99,1737.46,1709.22,1736.12,2300015
2019-10-01,1746,1755.6,1728.41,1736.11,2721128
2019-10-02,1727.74,1728.89,1705,1713.23,2954213
2019-10-03,1713,1725,1685.06,1724.25,3105457
2019-10-04,1726.06,1740.575,1719.23,1739.4,4348820
2019-10-07,1731.63,1747.83,1723.7,1732.5,3700680
2019-10-08,1722.49,1727,1705,1705.25,4559696
2019-10-09,1719.61,1729.95,1714.36,1721.79,3594275
2019-10-10,1725,1738.29,1713.75,1720.56,4724970
2019-10-11,1742.92,1745.45,1729.86,1729.98,5936898
2019-10-14,1728.69,1741.8887,1722,1736.5,3293125
2019-10-15,1742.14,1776.45,1740.62,1767.35,5739023
2019-10-16,1772,1786.24,1770.521,1777.42,4891217
2019-10-17,1796,1798.85,1782.02,1787.47,4695257
2019-10-18,1787.8,1793.98,1749.2001,1757.79,6127556
2019-10-21,1768.63,1785.88,1765,1785.835,1771449
2019-10-22,1788.15,1789.7799,1762,1765.34,1925469
2019-10-23,1761.3,1770.05,1742,1761.99,1920970
2019-10-24,1771.09,1788.3379,1760.27,1781.5935,2931765
2019-10-25,1697.55,1764.21,1695,1762,8773821
2019-10-28,1750.7,1778.7,1742.5,1777.04,3399815
2019-10-29,1775,1777,1755.81,1763.04,2063458
2019-10-30,1760.24,1782.38,1759.115,1780,2194972
2019-10-31,1775.99,1792,1771.4753,1777.1431,2375710
2019-11-01,1788.01,1797.445,1785.279,1791.47,2375327
2019-11-04,1801.5,1815.06,1801.01,1805.27,2513437
2019-11-05,1809.16,1810.25,1794,1801.7,1650756
2019-11-06,1801,1802.5,1788.58,1795.94,1790400
2019-11-07,1803.76,1805.9,1783.48,1788.2,2365870
2019-11-08,1787.89,1789.88,1774.04,1785.88,1930135
2019-11-11,1778.1,1780,1767.13,1771.9,1776035
2019-11-12,1774.66,1786.22,1771.91,1778.23,1830806
2019-11-13,1773.39,1775,1747.3217,1753.4,2777022
2019-11-14,1750.27,1766.5931,1749.56,1754.65,2017087
2019-11-15,1760.05,1761.68,1732.86,1739.08,3623321
2019-11-18,1738.3,1753.7,1722.71,1752.86,2585138
2019-11-19,1756.99,1760.68,1743.03,1753.16,1854190
2019-11-20,1749.14,1762.524,1734.12,1746.6335,2321723
2019-11-21,1743,1746.87,1730.36,1735,2377252
2019-11-22,1739,1746.43,1731,1745.85,2165005
2019-11-25,1753.25,1777.42,1753.24,1773.69,2906729
2019-11-26,1779.92,1797.03,1778.35,1796.99,2708603
2019-11-27,1801,1824.5,1797.31,1818.23,2769246
2019-11-29,1817.78,1823.98,1800.79,1800.96,1594416
2019-12-02,1804,1805.55,1762.68,1781.61,3420336
2019-12-03,1761.13,1772.87,1747.23,1770.33,3215969
2019-12-04,1774.01,1789.0894,1760.2201,1760.48,2387073
2019-12-05,1763.5,1763.5,1740,1740.48,2472575
2019-12-06,1752.33,1754.4,1740.13,1751.59,2739956
2019-12-09,1750.66,1766.8918,1745.61,1749.42,2123839
2019-12-10,1747.4,1750.67,1735,1739.49,2186409
2019-12-11,1741.67,1750,1735.7102,1748.9,1716841
2019-12-12,1750.7,1764,1745.44,1760.18,2695799
2019-12-13,1765,1768.99,1755,1760.93,2377943
2019-12-16,1767,1769.5,1757.05,1769.21,2730112
2019-12-17,1778.01,1792,1777.39,1790.66,3202975
2019-12-18,1795.45,1797.86,1782.36,1782.36,2834170
2019-12-19,1780.5,1792.99,1774.06,1792.29,1947166
2019-12-20,1799.64,1802.97,1782.45,1786.57,3782377
2019-12-23,1788.26,1793,1784.51,1793,1759437
2019-12-24,1793.81,1795.57,1787.575,1789.63,800738
2019-12-26,1801.2,1870.46,1799.5,1869.02,6125518
2019-12-27,1882.92,1901.4,1866.01,1869.26,5755838
2019-12-30,1874,1884,1840.62,1847.18,3444132
2019-12-31,1841.99,1853.26,1832.23,1847.64,2138549
2020-01-02,1874.79,1898,1864.15,1897.71,3583611
2020-01-03,1864.5,1886.1965,1864.5,1874.93,3293469
2020-01-06,1860,1903.69,1860,1903.33,3598872
2020-01-07,1904.5,1913.89,1892.0433,1906.86,3569706
2020-01-08,1898.68,1910.9999,1886.4448,1892.09,3100021
2020-01-09,1909.89,1917.82,1895.8038,1901,2913887
2020-01-10,1905.37,1906.94,1880,1882.98,2652859
2020-01-13,1891.31,1898,1880.8,1891.41,2515868
2020-01-14,1885.96,1887.11,1858.55,1869.2,3123178
2020-01-15,1872.13,1878.86,1855.09,1862.01,2658380
2020-01-16,1882.99,1885.59,1866.02,1877.95,2419044
2020-01-17,1885.89,1886.64,1857.25,1864.71,3437411
2020-01-21,1865,1894.27,1860,1892.55,5977747
2020-01-22,1896.09,1902.5,1883.34,1887.46,5797891
2020-01-23,1885.11,1889.975,1872.76,1884.58,4048982
2020-01-24,1890.28,1894.99,1847.44,1861.64,6851714
2020-01-27,1820.5,1841,1815.34,1828.89,3002750
2020-01-28,1840.5,1858.11,1830.02,1853.33,2356589
2020-01-29,1864,1874.75,1855.02,1858,1820096
2020-01-30,1858,1872.87,1850.61,1870.8896,3255311
2020-01-31,2051.47,2055.72,2002.27,2007.75,14449332
2020-02-03,2010.6,2048.5,2000.25,2003.25,5527745
2020-02-04,2029.81,2059.8,2015.37,2049.78,4958935
2020-02-05,2071.02,2071.02,2032,2039.62,3950987
2020-02-06,2041.02,2056.3,2024.8,2050.37,2827062
2020-02-07,2041.99,2098.53,2038.1,2079.21,4794674
2020-02-10,2085.01,2135.6,2084.96,2134.55,4671496
2020-02-11,2150.9,2185.95,2136,2152.27,5584290
2020-02-12,2163.95,2180.2495,2155.29,2161.34,3101082
2020-02-13,2146,2170.28,2142,2151.12,2688038
2020-02-14,2155.68,2159.0352,2125.89,2135.48,2362540
2020-02-18,2127.98,2166.07,2124.105,2155.67,2674865
2020-02-19,2167.8,2185.1,2161.12,2170.21,2261147
2020-02-20,2172.67,2176.79,2127.45,2153.59,2908965
2020-02-21,2141,2144.55,2088,2095.97,4363040
2020-02-24,2003.18,2039.295,1987.9742,2008.74,6047539
2020-02-25,2026.42,2034.6,1958.42,1970.65,5858950
2020-02-26,1970.01,2014.67,1960.45,1979.61,4906059
2020-02-27,1934.38,1975,1882.7621,1882.88,7600123
2020-02-28,1814.63,1889.76,1811.129,1889.18,8494919
2020-03-02,1905.26,1954.51,1870,1954,6115818
2020-03-03,1973,1996.33,1888.0901,1908.88,6986980
2020-03-04,1946.57,1978,1922,1976.46,4261291
2020-03-05,1933,1960.72,1910,1924.03,4275800
2020-03-06,1875,1910.87,1869.5,1901.14,4771029
2020-03-09,1768.6001,1862.77,1761.29,1800.01,13436736
2020-03-10,1870,1894.27,1818.17,1894,6442309
2020-03-11,1857.85,1871.3195,1801.5,1819.63,5114340
2020-03-12,1721.98,1765,1675,1676.21,10301824
2020-03-13,1755,1786.31,1680.62,1786.31,7834519
2020-03-16,1642,1759.4519,1626.0319,1688,8030027
2020-03-17,1776,1857.775,1689.2402,1807.38,20134204
2020-03-18,1750,1841.66,1745,1832.39,7949578
2020-03-19,1858.33,1945,1832.65,1880.5,9312968
2020-03-20,1925,1957,1820.73,1846.09,9098838
2020-03-23,1827.75,1919.4,1812,1902.54,7171193
2020-03-24,1951.31,1955,1900.3403,1940,6411717
2020-03-25,1920.69,1950.26,1885.78,1885.78,5985263
2020-03-26,1902,1956.49,1889.29,1955.225,5377163
2020-03-27,1931,1939.79,1899.92,1899.92,4672178
2020-03-30,1922.48,1973.63,1912.34,1964.78,5244822
2020-03-31,1964.35,1993.02,1944.01,1949.79,4471543
2020-04-01,1933,1944.96,1893,1906.58,3729348
2020-04-02,1901.64,1927.5258,1890,1918.83,8042698
2020-04-03,1911.15,1926.33,1889.15,1906.6,3159348
2020-04-06,1936,1998.52,1930.02,1998.49,5120376
2020-04-07,2017.26,2035.72,1997.62,2011.6,4710631
2020-04-08,2021,2044,2011.15,2042.9,3693156
2020-04-09,2046,2053,2017.66,2042.82,4188295
2020-04-13,2039.87,2180,2038,2168.01,6310824
2020-04-14,2200.47,2292,2186.21,2283.31,15168337
2020-04-15,2257.68,2333.369,2245,2309.27,12634637
2020-04-16,2346,2460.998,2335,2408.19,33024507
2020-04-17,2372.33,2400,2316.02,2372.87,27969629
2020-04-20,2389.95,2444.98,2386.05,2393.08,15428327
2020-04-21,2416.61,2428.3098,2279.66,2329.36,20725717
2020-04-22,2369,2394,2351,2366.54,13904142
2020-04-23,2399.98,2424.22,2382.08,2399.44,8913313
2020-04-24,2417,2420.433,2382,2410,10481568
2020-04-27,2443.2,2444.88,2363,2376.82,10185891
2020-04-28,2372.1,2373.5,2306,2314.08,4643171
