Date,Open,High,Low,Close,Volume
2019-03-08,272.94,274.65,272.42,274.525,74907975
2019-03-11,275.26,278.62,270.14,278.5,54137659
2019-03-12,279.06,280.07,278.85,279.44,66167643
2019-03-13,280.48,282.38,280.3,281.34,66248190
2019-03-14,281.37,281.84,280.6662,281.19,57299650
2019-03-15,280.68,282.21,280.2794,281.35,57771384
2019-03-18,281.55,282.66,281.3,282.38,53119090
2019-03-19,283.485,284.36,281.41,282.48,65808961
2019-03-20,282.16,283.5,280.32,281.53,75155036
2019-03-21,280.64,285.18,280.59,284.67,70341224
2019-03-22,283.22,283.8034,279.18,279.25,109874331
2019-03-25,278.87,280.1853,277.64,279.03,75858918
2019-03-26,280.99,282.18,279.56,281.02,58474043
2019-03-27,281.11,281.76,277.93,279.72,65592510
2019-03-28,280.35,281.21,279.07,280.79,50705408
2019-03-29,282.39,282.84,281.14,282.62,57724114
2019-04-01,284.7,286.16,284.4,285.89,37261942
2019-04-02,286.04,286.23,285.09,285.98,36786442
2019-04-03,287.32,287.76,285.75,286.52,57816894
2019-04-04,286.78,287.459,286.01,287.22,45109131
2019-04-05,287.92,288.63,287.2272,288.62,51506957
2019-04-08,288.1,288.91,287.37,288.81,42813271
2019-04-09,287.72,288.08,286.7,287.305,57028997
2019-04-10,287.77,288.3899,287.31,288.29,44663930
2019-04-11,288.83,288.84,287.578,288.23,50215810
2019-04-12,290,290.47,288.261,290.19,53039670
2019-04-15,290.24,290.35,289.075,289.99,40153954
2019-04-16,290.95,291.01,289.5,290.1705,46807170
2019-04-17,291.4,291.425,288.99,289.48,46295526
2019-04-18,290.1,290.32,288.66,290.02,56552902
2019-04-22,289.17,290.435,289.07,290.31,33279979
2019-04-23,290.68,293.14,290.42,292.85,46533520
2019-04-24,292.79,293.16,292.07,292.23,38523204
2019-04-25,292.12,292.78,290.73,292.08,46782846
2019-04-26,292.1,293.49,291.2401,293.44,39361630
2019-04-29,293.51,294.45,293.41,293.78,53524768
2019-04-30,293.49,294.34,291.92,293.96,63653164
2019-05-01,294.72,294.95,291.8,291.84,59432706
2019-05-02,291.68,292.7,289.52,291.27,59209780
2019-05-03,292.82,294.34,292.56,294.02,45416907
2019-05-06,289.25,293.31,288.9,292.87,75426654
2019-05-07,290.15,290.81,285.81,288.04,118960368
2019-05-08,287.53,289.43,286.87,287.56,75117753
2019-05-09,285.23,287.33,283.3,286.75,90532298
2019-05-10,285.62,288.94,282.3,288.03,97407327
2019-05-13,282.42,283.49,279.93,280.9905,106597028
2019-05-14,281.99,285.1,281.85,283.33,68269143
2019-05-15,281.59,285.77,281.36,285.06,62989430
2019-05-16,285.84,289.21,255.797,287.63,63128989
2019-05-17,285.14,288.6,281.99,285.9,79900238
2019-05-20,284.06,285.962,283.12,283.97,53154629
2019-05-21,285.83,286.93,285.55,286.49,41709587
2019-05-22,285.45,286.69,285.1,285.62,43931414
2019-05-23,283.16,283.21,280.57,282.27,78886518
2019-05-24,283.74,284.2,282.09,282.8,44877163
2019-05-28,283.09,284.15,280.18,280.31,57121638
2019-05-29,278.91,279.36,276.71,278.38,88121995
2019-05-30,279.11,280.04,277.805,279.05,52483275
2019-05-31,276.21,277.12,275.24,275.37,67316713
2019-06-03,275.31,276.5521,273.09,274.54,82473795
2019-06-04,277.12,280.68,276.62,280.52,64337734
2019-06-05,282.33,282.99,280.32,282.9,58965379
2019-06-06,283.29,285.55,282.57,284.74,53512841
2019-06-07,285.93,288.85,285.74,287.63,60266286
2019-06-10,289.37,290.82,288.8734,288.9305,51975211
2019-06-11,290.99,291.4,288.1805,288.89,46353659
2019-06-12,288.64,289.26,287.815,288.36,37832770
2019-06-13,289.41,289.98,288.62,289.65,40688128
2019-06-14,289.26,289.93,288.41,289.19,41744834
2019-06-17,289.52,290.22,289.18,289.44,32798643
2019-06-18,291.39,293.57,290.99,292.29,71713227
2019-06-19,292.55,293.65,291.47,293.05,65591743
2019-06-20,296.04,296.3093,293.1255,295.84,81862090
2019-06-21,294.13,295.52,293.76,294.08,58466666
2019-06-24,294.23,294.58,293.47,293.64,35700746
2019-06-25,293.695,293.73,290.64,290.79,64968105
2019-06-26,291.75,292.31,290.345,290.47,40049650
2019-06-27,291.31,292.06,290.89,291.54,31264190
2019-06-28,292.8,293.55,292.01,293.1,42011235
2019-07-01,296.68,296.92,294.33,295.61,57465080
2019-07-02,295.61,296.49,291.21,296.46,52076552
2019-07-03,297.18,298.82,297.02,298.76,28494654
2019-07-05,297.44,298.64,296.01,298.36,38871871
2019-07-08,297.01,298.2579,296.22,296.86,34973243
2019-07-09,295.54,297.52,295.48,297.26,32627832
2019-07-10,298.37,299.66,297.78,298.61,45473185
2019-07-11,299.32,299.58,298.2,299.3,43283434
2019-07-12,299.87,300.73,299.51,300.68,33188283
2019-07-15,301.13,301.13,300.19,300.76,26620249
2019-07-16,300.66,300.88,299.44,299.74,33099716
2019-07-17,299.75,299.93,297.76,297.77,32048098
2019-07-18,297.19,299.25,296.7,298.85,43239304
2019-07-19,300.04,300.07,296.96,297.12,58937127
2019-07-22,297.61,298.5,297.04,297.92,32743828
2019-07-23,299.14,300.03,298.22,299.98,37081403
2019-07-24,299.19,301.42,299.09,301.38,35918479
2019-07-25,300.94,301,299.11,299.9595,41205709
2019-07-26,300.76,302.23,300.62,301.99,31573461
2019-07-29,301.88,302.01,300.85,301.48,30716784
2019-07-30,299.91,301.17,299.49,300.82,36845878
2019-07-31,300.99,301.2,295.2,297.4,86217888
2019-08-01,297.6,300.87,293.96,294.88,118812176
2019-08-02,293.85,294.01,290.9,292.76,80287515
2019-08-05,288.09,288.21,281.72,284.04,139832961
2019-08-06,285.91,288.04,284.28,287.77,93116955
2019-08-07,284.4,288.82,282.04,288.03,104501931
2019-08-08,289.62,293.56,289.01,293.55,66991540
2019-08-09,292.58,293.24,289.65,291.59,74394337
2019-08-12,289.96,290.57,287.02,288.1,49917206
2019-08-13,287.74,294.15,287.36,292.43,77959723
2019-08-14,288.07,292.4644,283.76,283.93,108269930
2019-08-15,284.88,285.64,282.39,284.69,78605260
2019-08-16,286.455,289.33,284.7138,288.87,63335869
2019-08-19,292.19,293.08,291.44,292.32,43315000
2019-08-20,291.77,292.36,289.95,290.05,41470101
2019-08-21,292.48,292.86,291.72,292.43,40118468
2019-08-22,293.23,293.93,290.4,292.31,43889705
2019-08-23,290.93,292.76,283.47,284.81,111222081
2019-08-26,287.27,287.99,285.58,287.97,55417381
2019-08-27,289.54,289.95,286.03,286.84,57062542
2019-08-28,286.14,289.07,285.25,288.84,50136080
2019-08-29,291.72,293.16,290.61,292.56,46853904
2019-08-30,294.22,294.2399,291.42,292.4527,49059839
2019-09-03,290.57,291.58,289.27,290.775,52837823
2019-09-04,293.14,294.055,292.31,293.97,38261914
2019-09-05,296.79,298.83,294.001,297.82,68516970
2019-09-06,298.17,298.76,297.42,298.07,39903355
2019-09-09,299.14,299.24,297.16,298.15,43663086
2019-09-10,297.36,298.2,295.97,298.2,48742185
2019-09-11,298.47,300.34,297.75,300.29,52987652
2019-09-12,301.25,302.46,300.41,301.27,62183523
2019-09-13,301.78,302.17,300.68,301.05,51342042
2019-09-16,299.81,301.1378,299.45,300.16,45337312
2019-09-17,299.94,301.02,299.75,300.94,33584803
2019-09-18,300.49,301.22,298.24,301.1,63318449
2019-09-19,301.53,302.63,300.7103,301.06,64383001
2019-09-20,300.39,300.67,297.41,298.13,71319772
2019-09-23,297.55,299,297.27,298.25,32394283
2019-09-24,299.41,299.84,294.81,295.81,78999325
2019-09-25,295.96,298.11,294.33,297.6,51351636
2019-09-26,297.63,297.86,295.45,296.97,46738477
2019-09-27,297.83,297.9465,293.69,295.36,63963817
2019-09-30,295.97,297.55,295.92,296.7905,39275977
2019-10-01,297.74,298.455,293,293.22,77014589
2019-10-02,291.5,291.51,286.64,288.04,104432780
2019-10-03,287.81,290.4,284.82,290.37,73776310
2019-10-04,291.14,294.63,290.82,294.37,47928410
2019-10-07,293.47,295.26,292.77,293.11,49011306
2019-10-08,291.03,291.85,288.49,288.55,77458652
2019-10-09,290.75,292.3,288.6559,291.23,46500022
2019-10-10,291.18,294.21,291.01,293.24,47899423
2019-10-11,296.27,298.74,296.1448,296.26,78269814
2019-10-14,295.93,296.67,295.57,296.01,31580316
2019-10-15,297.1,299.7,296.97,298.9,38687211
2019-10-16,298.37,299.16,297.92,298.41,40929771
2019-10-17,299.68,300.24,298.515,299.24,39650199
2019-10-18,298.69,299.395,296.99,297.98,45600170
2019-10-21,299.42,300.21,298.935,300.05,29676133
2019-10-22,300.58,300.9,298.91,299.03,42747335
2019-10-23,298.73,299.94,298.495,299.86,27944600
2019-10-24,300.91,301.07,299.4601,300.42,29850958
2019-10-25,299.74,302.2,299.6806,301.565,36933520
2019-10-28,302.94,303.85,302.91,303.36,34008580
2019-10-29,303,304.23,302.86,303.2,38915074
2019-10-30,303.43,304.55,301.99,304.14,40022810
2019-10-31,302.22,303.39,301.85,303.26,39406638
2019-11-01,304.92,306.19,304.74,306.18,56134595
2019-11-04,307.85,308,306.96,307.34,51277730
2019-11-05,307.59,307.9195,306.71,307,36171191
2019-11-06,307.03,307.4,306.06,307.1699,36876897
2019-11-07,308.57,309.65,307.66,308.22,46719109
2019-11-08,307.8,308.97,307.03,308.96,37887520
2019-11-11,307.42,308.94,307.27,308.39,27921940
2019-11-12,308.75,309.99,307.7,308.94,39211197
2019-11-13,307.91,309.54,307.66,309.07,44535171
2019-11-14,308.79,309.64,308.09,309.53,43160623
2019-11-15,311.02,311.83,310.26,311.82,42549412
2019-11-18,311.53,312.28,311.03,312,40559312
2019-11-19,312.68,312.69,311.22,311.91,56892505
2019-11-20,311.28,311.85,309.06,310.79,62833225
2019-11-21,310.89,311.01,309.39,310.29,42497606
2019-11-22,310.9,311.24,309.85,311,32532889
2019-11-25,311.98,313.37,311.98,313.35,37229034
2019-11-26,313.41,314.28,313.06,314.02,30435576
2019-11-27,314.61,315.47,314.37,315.46,34799247
2019-11-29,314.86,315.13,314.06,314.27,24780428
2019-12-02,314.327,314.37,311.17,311.6,61594879
2019-12-03,308.65,309.64,307.13,309.47,62363983
2019-12-04,310.7,312.12,310.32,311.47,37810887
2019-12-05,312.23,312.25,310.58,312.05,34436972
2019-12-06,314.12,315.31,314.11,314.84,37930796
2019-12-09,314.44,315.18,313.8,313.87,28676682
2019-12-10,313.82,314.55,312.81,313.55,40282469
2019-12-11,314.03,314.7,313.595,314.41,40711586
2019-12-12,314.43,317.99,314.17,317.14,78481712
2019-12-13,316.87,318.67,316.02,317.28,64520010
2019-12-16,319.22,320.15,317.2542,319.51,60263122
2019-12-17,319.92,320.25,319.48,319.5495,45097303
2019-12-18,320,320.25,319.53,319.58,39434730
2019-12-19,319.8,320.98,319.5246,320.91,61273523
2019-12-20,320.46,321.45,319.3873,320.95,89245466
2019-12-23,321.59,321.65,321.06,321.22,37555178
2019-12-24,321.47,321.52,320.9,321.26,15314355
2019-12-26,321.65,322.93,321.64,322.91,25931139
2019-12-27,323.76,323.8,322.28,322.86,35204741
2019-12-30,322.95,323.1,320.55,321.1,39790325
2019-12-31,320.53,322.13,320.15,321.92,36158998
2020-01-02,323.54,324.85,322.53,324.85,45862759
2020-01-03,321.16,323.64,321.1,322.44,55090099
2020-01-06,320.48,323.73,320.36,323.67,41271531
2020-01-07,323.02,323.54,322.24,322.73,33333873
2020-01-08,322.94,325.78,322.69,324.42,53033838
2020-01-09,326.16,326.73,325.52,326.62,40652148
2020-01-10,327.2899,327.46,325.2,325.7,42585254
2020-01-13,326.39,327.96,325.92,327.94,34646079
2020-01-14,327.47,328.62,326.844,327.43,51206473
2020-01-15,327.35,329.02,327.26,328.17,55776569
2020-01-16,329.7,330.91,329.45,330.91,39708125
2020-01-17,331.7,332.18,330.8539,332.01,58361137
2020-01-21,330.9,332.18,330.82,331.31,100931060
2020-01-22,332.24,332.95,331.17,331.39,82090529
2020-01-23,330.63,331.92,329.41,331.74,79126475
2020-01-24,332.44,332.53,327.36,328.75,142968802
2020-01-27,323.03,325.12,322.66,323.52,63893322
2020-01-28,325.06,327.85,323.6038,326.89,51539900
2020-01-29,328.38,328.63,326.4,326.62,41098344
2020-01-30,324.36,327.91,323.54,327.66,63015371
2020-01-31,327,327.17,320.74,321.74,88674257
2020-02-03,323.35,326.16,323.22,324.14,55970373
2020-02-04,328.07,330.01,327.72,329.08,49979314
2020-02-05,332.27,333.09,330.67,332.84,49562731
2020-02-06,333.91,334.49,332.8,333.96,40830630
2020-02-07,332.82,333.9941,331.6,332.2,48649418
2020-02-10,331.23,334.72,331.19,334.69,32926604
2020-02-11,336.16,337.02,334.684,335.29,46095017
2020-02-12,336.83,337.65,336.43,337.42,33541974
2020-02-13,335.8621,338.12,335.56,337.08,43458291
2020-02-14,337.51,337.73,336.2,337.6,48454165
2020-02-18,336.51,337.6677,335.21,336.7,45739289
2020-02-19,337.79,339.08,337.48,338.31,34121414
2020-02-20,337.7423,338.64,333.6817,338.3379,63734196
2020-02-21,335.46,335.795,332.58,333.49,88418384
2020-02-24,323.14,333.5623,321.24,322.41,127181403
2020-02-25,323.94,324.61,311.69,312.7,180541365
2020-02-26,314.18,318.11,310.7,311.55,157515903
2020-02-27,305.46,311.5637,297.52,297.55,233673112
2020-02-28,288.7,297.892,285.54,296.16,320969076
2020-03-02,298.21,309.16,294.46,309.08,194044941
2020-03-03,309.5,313.84,297.57,300.34,260375913
2020-03-04,306.07,313.1,303.33,312.91,139586206
2020-03-05,304.98,308.47,300.01,302.51,153297506
2020-03-06,293.15,298.78,290.23,297.42,189077823
2020-03-09,275.3,284.19,273.45,274.4,264629585
2020-03-10,284.62,288.52,273.5,288.44,235080881
2020-03-11,280.7,281.94,270.88,274.36,220113006
2020-03-12,256,266.66,247.68,248.1,327527619
2020-03-13,263.09,271.08,248.5237,270.8,270182197
2020-03-16,241.18,256.9,237.36,239.41,250534856
2020-03-17,245.04,256.17,237.07,254.19,224075485
2020-03-18,236.25,248.37,228.02,241.01,256921808
2020-03-19,239.25,247.38,232.22,241.18,248430643
2020-03-20,242.53,244.47,228.5,228.94,286308782
2020-03-23,228.19,229.6833,218.26,222.51,268298876
2020-03-24,234.42,244.1,233.8,243.59,203576470
2020-03-25,244.87,256.35,239.75,246.77,267134999
2020-03-26,249.52,262.8,249.05,261.39,211126369
2020-03-27,253.27,260.81,251.05,253.39,183116379
2020-03-30,255.7,262.43,253.53,261.68,134063155
2020-03-31,260.56,263.33,256.22,257.7,154670712
2020-04-01,247.98,257.6591,243.9,246.12,164045526
2020-04-02,245.19,252.68,244.59,251.87,149109437
2020-04-03,250.76,253.32,245.22,248.21,170367346
2020-04-06,257.84,267,256.725,264.97,301998522
2020-04-07,274.21,275.03,264.89,265.1,346619636
2020-04-08,267.96,276,265.2542,274.07,260269454
2020-04-09,277.58,281.2,275.47,278.24,314269174
2020-04-13,277.14,277.51,271.41,275.57,199751546
2020-04-14,280.98,284.9,275.5106,283.87,232819595
2020-04-15,277.57,283.9407,275.46,277.75,218487148
2020-04-16,279.15,280.03,275.76,279.21,220969058
2020-04-17,285.38,287.3,282.4,286.73,256722285
2020-04-20,282.61,286.7912,281.35,281.61,177517226
2020-04-21,276.73,278.04,272.02,273.02,229046556
2020-04-22,278.35,280.515,276.91,279.91,143317025
2020-04-23,280.49,283.94,278.75,279.06,193959102
2020-04-24,280.73,283.7,278.5,283.04,144001106
2020-04-27,285.12,288.27,284.62,287.11,135955115
2020-04-28,291.02,291.4,285.4,285.77,192772205
2020-04-29,291.53,294.88,290.41,293.19,204606690
2020-04-30,291.71,293.3239,288.59,290.39,204197726
2020-05-01,285.31,290.6572,281.52,282.73,222309009
2020-05-04,280.74,283.9,279.13,283.66,140118601
2020-05-05,286.64,289.25,283.7134,286.22,144288798
2020-05-06,288.04,288.46,283.87,284.29,130709942
2020-05-07,287.75,289.78,287.13,287.7,137510572
2020-05-08,291.09,292.95,287.68,292.47,122892189
2020-05-11,290.34,294,289.88,292.56,124635798
2020-05-12,293.79,294.24,286.55,286.62,163180485
2020-05-13,286.06,287.19,278.965,281.67,250477772
2020-05-14,278.95,285.11,272.99,285.05,220275222
2020-05-15,282.37,286.33,281.34,286.26,182152976
2020-05-18,293.05,296.71,292.7,294.995,200913150
2020-05-19,294.35,296.205,291.95,292.02,157167743
2020-05-20,295.82,297.87,295.57,296.96,131889644
2020-05-21,296.79,297.67,293.6886,294.79,137785798
2020-05-22,294.57,295.63,293.22,295.42,105447017
2020-05-26,301.93,302.19,295.4646,299.15,158781230
2020-05-27,302.12,303.57,296.87,303.48,181751196
2020-05-28,304.65,306.84,302.24,302.96,159401239
2020-05-29,302.46,304.96,299.47,304.16,200312312
2020-06-01,303.62,306.205,303.06,305.58,92628393
2020-06-02,306.55,308.13,305.1,308.13,131833888
2020-06-03,310.24,313.22,309.94,312.2117,157657617
2020-06-04,311.11,313,309.08,311.31,136433327
2020-06-05,317.23,321.275,317.16,319.27,245127534
2020-06-08,320.22,323.41,319.63,323.25,128886698
2020-06-09,320.3,323.2849,319.36,320.81,135203810
2020-06-10,321.42,322.39,318.2209,319.01,167752089
2020-06-11,311.46,312.15,300.01,300.62,363931654
2020-06-12,308.24,309.08,298.6,304.28,168502612
2020-06-15,298.02,308.28,296.74,307.03,246933334
2020-06-16,315.48,315.64,307.67,312.93,241870738
2020-06-17,314.07,314.39,310.86,311.56,147035711
2020-06-18,310.005,312.3,309.51,311.74,128833528
2020-06-19,314.17,314.38,306.53,308.56,223746346
2020-06-22,307.99,311.05,306.75,310.68,61103957
2020-06-23,313.49,314.49,311.6101,312.03,56029323
2020-06-24,309.84,310.51,302.1,304.12,109892325
2020-06-25,303.47,307.64,301.28,307.31,74516605
2020-06-26,306.16,306.39,299.42,300.01,100618111
2020-06-29,301.41,304.45,298.93,304.43,64142958
2020-06-30,303.99,310.2,303.82,308.57,79864685
2020-07-01,309.57,311.89,309.07,310.57,59243827
2020-07-02,314.24,315.7,311.51,312.18,58907707
2020-07-06,316.37,317.68,315.56,316.99,51751682
2020-07-07,315.38,317.52,313.37,313.72,71585557
2020-07-08,314.61,316.3,312.7,316.12,48519883
2020-07-09,316.84,317.1,310.68,314.42,73998876
2020-07-10,314.31,317.88,312.76,317.61,49822174
2020-07-13,320.13,322.71,314.13,314.81,87626307
2020-07-14,313.3,319.76,312,318.89,79292036
2020-07-15,322.41,323.04,319.265,321.865,75854842
2020-07-16,319.79,321.28,319.09,320.81,47848514
2020-07-17,321.88,322.57,319.735,321.67,53682925
2020-07-20,321.43,325.13,320.62,324.36,48315472
2020-07-21,326.45,326.93,323.94,324.96,49155550
2020-07-22,324.62,327.2,324.5,326.82,76092164
2020-07-23,326.47,327.23,321.48,322.935,136040824
2020-07-24,320.42,321.99,319.246,320.86,101595687
2020-07-27,321.63,323.41,320.775,323.18,42586195
2020-07-28,322.43,323.64,320.85,321.2,89696334
2020-07-29,322.12,325.73,322.075,325.09,87237532
2020-07-30,321.9,324.41,319.64,323.98,106103025
2020-07-31,325.9,326.61,321.33,326.55,129198512
2020-08-03,328.32,329.62,327.73,328.76,89861354
2020-08-04,327.86,330.06,327.86,330.03,73684427
2020-08-05,331.47,332.39,331.18,332.06,72941562
2020-08-06,331.4799,334.46,331.13,334.31,76988181
2020-08-07,333.28,334.88,332.3,334.55,98710236
2020-08-10,335.06,335.77,332.955,335.55,76546162
2020-08-11,336.85,337.54,332.01,332.82,117799447
2020-08-12,335.44,338.28,332.8377,337.42,91230107
2020-08-13,336.61,338.2514,335.83,336.86,36982397
2020-08-14,336.41,337.42,335.62,336.86,39836708
2020-08-17,337.94,338.34,336.8517,337.88,56151840
2020-08-18,338.34,339.1,336.61,338.62,66539876
2020-08-19,339.05,339.61,336.62,337.22,115453214
2020-08-20,335.36,338.8,335.22,338.25,71552086
2020-08-21,337.92,339.72,337.55,339.44,85164214
2020-08-24,342.0515,343,339.4504,342.94,62620813
2020-08-25,343.53,344.21,342.27,344.0999,64618459
2020-08-26,344.76,347.86,344.17,347.56,87596268
2020-08-27,348.51,349.9,346.53,348.29,102932378
2020-08-28,349.44,350.72,348.15,350.54,84525436
2020-08-31,350.35,351.3,349.09,349.34,103053041
2020-09-01,350.21,352.69,349.24,352.56,92440865
2020-09-02,354.67,358.75,353.43,357.68,125347727
2020-09-03,355.87,356.38,342.59,345.41,254965602
2020-09-04,346.13,347.83,334.87,342.6,238966775
2020-09-08,336.71,342.64,332.88,333.26,196953429
2020-09-09,337.55,342.46,336.61,339.76,156548054
2020-09-10,341.57,342.53,332.85,333.92,150853677
2020-09-11,335.82,336.97,331,334.08,140223556
2020-09-14,337.49,340.38,334.2208,338.42,109684157
2020-09-15,341.12,342.02,338.4683,340.15,43980284
2020-09-16,341.51,343.06,338.52,338.81,70521698
2020-09-17,333.56,337.6996,332.991,335.86,80778657
2020-09-18,335.37,335.49,327.97,330.69,88780313
2020-09-21,325.7,327.09,321.73,327,86591719
2020-09-22,328.57,330.9,325.86,330.33,55437461
2020-09-23,330.9,331.2,322.1,322.66,78352297
2020-09-24,321.22,326.797,319.8,323.52,69365554
2020-09-25,322.58,329.58,321.64,328.69,59224994
2020-09-28,333.22,334.96,332.15,334.2,55126711
2020-09-29,333.97,334.77,331.6209,332.39,40380416
2020-09-30,333.09,338.29,332.88,334.89,78401575
2020-10-01,337.69,338.74,335.01,337.03,76998987
2020-10-02,331.7,337.0126,331.19,333.87,72640620
2020-10-05,336.06,339.96,336.01,339.73,38510456
2020-10-06,339.92,342.17,334.38,334.94,74231873
2020-10-07,338.12,341.63,338.09,340.73,40579189
2020-10-08,342.85,343.85,341.86,343.73,35831859
2020-10-09,345.56,347.35,344.89,346.84,45969566
2020-10-12,349.59,354.02,349.06,352.43,61163344
2020-10-13,352.16,352.4651,349.09,350.15,61479085
2020-10-14,350.75,351.93,347.14,347.97,47156216
2020-10-15,343.71,348.02,343.13,347.51,50609035
2020-10-16,348.96,350.75,347.1,347.25,62796942
2020-10-19,348.62,349.33,344.22,344.76,25825540
